<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.08,0.18,0.27,0.24,0.11,0.06,0.05,1037,0.11,0.02,2000,1,44,218.125
0.05,0.16,0.27,0.22,0.1,0.06,0.04,1104,0.1,0.02,2000,1,41,198.625
0.05,0.12,0.2,0.27,0.12,0.06,0.04,981,0.11,0.03,2000,1,68,228.375
0.06,0.13,0.21,0.27,0.12,0.06,0.04,1015,0.11,0.03,2000,1,62,224.0
0.04,0.12,0.2,0.26,0.12,0.06,0.04,994,0.11,0.03,2000,1,67,228.25
0.05,0.14,0.2,0.26,0.12,0.06,0.04,1011,0.11,0.03,2000,1,62,227.0
0.05,0.14,0.21,0.26,0.13,0.06,0.04,1004,0.12,0.03,2000,1,64,231.25
0.06,0.16,0.24,0.26,0.13,0.07,0.04,980,0.12,0.03,2000,1,60,236.625
0.05,0.14,0.21,0.27,0.13,0.07,0.04,1008,0.12,0.03,2000,1,58,231.25
0.06,0.16,0.23,0.26,0.12,0.06,0.04,1034,0.11,0.03,2000,1,54,226.5
0.11,0.27,0.44,0.03,0.01,0.01,0.0,728,0.02,0.01,2000,1,12,41.09375
0.07,0.17,0.24,0.24,0.1,0.06,0.03,975,0.1,0.02,2000,1,49,204.25
0.04,0.13,0.22,0.25,0.12,0.06,0.04,1027,0.11,0.03,2000,1,54,224.25
0.07,0.16,0.22,0.26,0.12,0.06,0.04,1031,0.11,0.03,2000,1,59,223.25
0.06,0.14,0.23,0.26,0.12,0.07,0.04,1013,0.12,0.03,2000,1,56,232.25
0.05,0.13,0.21,0.25,0.12,0.06,0.04,1041,0.11,0.03,2000,1,55,227.0
0.05,0.13,0.23,0.22,0.11,0.06,0.04,1138,0.1,0.02,2000,1,48,209.5
0.05,0.14,0.22,0.26,0.12,0.07,0.05,1043,0.11,0.03,2000,1,52,229.375
0.05,0.13,0.21,0.26,0.12,0.07,0.05,1030,0.12,0.03,2000,1,54,231.125
0.04,0.11,0.19,0.26,0.13,0.07,0.05,991,0.12,0.03,2000,1,63,241.75
0.04,0.12,0.2,0.25,0.13,0.08,0.05,977,0.12,0.03,2000,1,64,243.625
0.05,0.12,0.19,0.24,0.12,0.07,0.05,979,0.12,0.03,2000,1,60,240.625
0.04,0.12,0.18,0.24,0.13,0.08,0.06,955,0.12,0.03,2000,1,63,247.875
0.04,0.13,0.2,0.26,0.14,0.08,0.05,931,0.13,0.03,2000,1,63,251.625
0.04,0.13,0.19,0.28,0.14,0.08,0.06,883,0.13,0.03,2000,1,68,265.5
0.04,0.11,0.18,0.3,0.14,0.08,0.06,862,0.14,0.04,2000,1,79,270.5
0.05,0.12,0.2,0.32,0.15,0.08,0.06,882,0.14,0.04,2000,1,77,270.75
0.04,0.13,0.21,0.32,0.16,0.09,0.06,865,0.14,0.04,2000,1,73,280.25
0.05,0.13,0.2,0.3,0.16,0.08,0.05,905,0.13,0.03,2000,1,61,268.25
0.05,0.13,0.22,0.28,0.16,0.08,0.05,925,0.13,0.03,2000,1,61,259.5
0.04,0.12,0.19,0.28,0.15,0.07,0.04,938,0.12,0.03,2000,1,64,245.125
0.07,0.14,0.2,0.28,0.13,0.07,0.05,933,0.12,0.03,2000,1,67,241.25
0.05,0.13,0.2,0.27,0.13,0.07,0.05,956,0.12,0.03,2000,1,65,240.0
0.04,0.1,0.17,0.29,0.15,0.08,0.05,883,0.13,0.04,2000,1,79,266.0
0.05,0.12,0.18,0.29,0.16,0.08,0.05,924,0.13,0.04,2000,1,78,266.5
0.05,0.11,0.18,0.29,0.15,0.08,0.05,943,0.13,0.04,2000,1,75,259.5
0.05,0.13,0.19,0.26,0.12,0.06,0.04,1031,0.12,0.03,2000,1,61,231.125
0.04,0.1,0.16,0.25,0.11,0.06,0.04,1069,0.11,0.03,2000,1,63,220.625
0.04,0.11,0.18,0.24,0.1,0.06,0.04,1099,0.11,0.03,2000,1,67,216.5
0.04,0.11,0.18,0.25,0.11,0.07,0.04,1092,0.11,0.03,2000,1,65,226.0
0.04,0.12,0.18,0.28,0.12,0.05,0.03,1058,0.11,0.04,2000,1,74,226.625
0.04,0.12,0.18,0.3,0.12,0.05,0.04,1051,0.12,0.04,2000,1,75,234.75
0.05,0.14,0.22,0.27,0.12,0.05,0.03,1130,0.11,0.03,2000,1,61,218.875
0.05,0.13,0.21,0.29,0.12,0.05,0.04,1012,0.11,0.03,2000,1,66,226.375
0.05,0.13,0.21,0.23,0.12,0.05,0.04,956,0.11,0.03,2000,1,57,210.75
0.05,0.14,0.23,0.24,0.11,0.06,0.04,864,0.11,0.02,2000,1,46,212.75
0.05,0.13,0.22,0.22,0.1,0.05,0.04,1000,0.1,0.02,2000,1,48,202.375
0.06,0.12,0.2,0.25,0.11,0.06,0.04,1057,0.11,0.03,2000,1,60,218.875
0.04,0.13,0.21,0.24,0.11,0.05,0.04,1186,0.1,0.03,2000,1,54,207.0
0.05,0.1,0.17,0.25,0.13,0.06,0.04,1106,0.11,0.03,2000,1,63,225.25
0.09,0.21,0.34,0.05,0.02,0.01,0.0,624,0.03,0.01,2000,1,18,59.90625
0.05,0.11,0.18,0.31,0.16,0.07,0.05,903,0.13,0.04,2000,1,73,264.75
0.04,0.12,0.21,0.31,0.15,0.07,0.05,907,0.13,0.03,2000,1,69,262.75
0.04,0.1,0.17,0.3,0.16,0.07,0.05,902,0.13,0.04,2000,1,77,263.75
0.04,0.1,0.17,0.28,0.15,0.07,0.05,945,0.13,0.03,2000,1,69,260.0
0.04,0.11,0.18,0.29,0.15,0.07,0.04,947,0.12,0.03,2000,1,60,250.0
0.04,0.12,0.2,0.24,0.12,0.06,0.04,1059,0.11,0.02,2000,1,49,218.5
0.04,0.12,0.19,0.25,0.12,0.07,0.05,990,0.12,0.03,2000,1,63,232.75
0.06,0.13,0.21,0.21,0.11,0.06,0.05,1055,0.11,0.02,2000,1,50,211.5
0.05,0.11,0.19,0.23,0.12,0.07,0.05,981,0.11,0.03,2000,1,64,228.875
0.05,0.14,0.23,0.21,0.11,0.06,0.04,1118,0.1,0.02,2000,1,47,204.25
0.04,0.1,0.19,0.25,0.12,0.07,0.04,976,0.12,0.04,2000,1,70,232.25
0.05,0.13,0.21,0.27,0.12,0.06,0.04,973,0.11,0.03,2000,1,67,228.375
0.04,0.12,0.19,0.27,0.12,0.06,0.04,924,0.12,0.04,2000,1,77,235.25
0.05,0.13,0.2,0.26,0.13,0.06,0.04,961,0.12,0.03,2000,1,62,230.875
0.05,0.13,0.22,0.28,0.14,0.07,0.05,907,0.12,0.04,2000,1,70,246.875
0.05,0.12,0.2,0.24,0.13,0.08,0.05,939,0.12,0.03,2000,1,63,240.25
0.05,0.13,0.22,0.22,0.12,0.07,0.05,981,0.11,0.03,2000,1,55,228.5
0.05,0.12,0.2,0.23,0.13,0.08,0.05,891,0.12,0.03,2000,1,59,243.125
0.05,0.15,0.25,0.23,0.12,0.08,0.05,926,0.11,0.02,2000,1,38,224.875
0.04,0.16,0.23,0.25,0.15,0.09,0.06,820,0.13,0.02,2000,1,42,252.125
0.07,0.14,0.21,0.29,0.17,0.11,0.08,677,0.15,0.03,2000,1,59,303.0
0.04,0.12,0.19,0.29,0.18,0.12,0.09,626,0.16,0.03,2000,1,68,323.5
0.05,0.13,0.23,0.28,0.17,0.13,0.1,629,0.16,0.03,2000,1,60,328.0
0.03,0.09,0.16,0.34,0.22,0.15,0.11,518,0.2,0.05,2000,1,95,392.25
0.05,0.09,0.16,0.32,0.24,0.16,0.12,501,0.2,0.05,2000,1,91,410.0
0.05,0.1,0.18,0.36,0.25,0.17,0.13,483,0.22,0.05,2000,1,100,432.75
0.04,0.1,0.16,0.38,0.25,0.16,0.11,489,0.21,0.06,2000,1,118,423.25
0.02,0.07,0.12,0.41,0.27,0.19,0.15,454,0.24,0.06,2000,1,126,472.0
0.03,0.08,0.11,0.41,0.27,0.19,0.14,453,0.23,0.06,2000,1,127,469.0
0.02,0.08,0.16,0.34,0.22,0.16,0.12,538,0.2,0.04,2000,1,89,398.0
0.03,0.1,0.15,0.36,0.22,0.17,0.13,534,0.21,0.05,2000,1,108,418.0
0.05,0.1,0.15,0.38,0.24,0.16,0.12,527,0.21,0.06,2000,1,116,425.0
0.02,0.08,0.13,0.4,0.26,0.16,0.13,516,0.22,0.06,2000,1,128,439.75
0.05,0.12,0.18,0.39,0.26,0.16,0.11,532,0.21,0.06,2000,1,127,427.5
0.04,0.11,0.16,0.38,0.26,0.18,0.12,547,0.22,0.05,2000,1,110,431.0
0.02,0.09,0.14,0.43,0.26,0.18,0.12,517,0.23,0.07,2000,1,149,451.0
0.03,0.09,0.15,0.37,0.24,0.15,0.1,595,0.2,0.05,2000,1,102,393.5
0.03,0.09,0.16,0.36,0.24,0.16,0.1,585,0.2,0.05,2000,1,94,397.75
0.05,0.21,0.33,0.09,0.01,0.0,0.0,495,0.03,0.01,2000,1,22,67.5
0.03,0.08,0.13,0.38,0.24,0.14,0.1,650,0.2,0.06,2000,1,114,405.25
0.02,0.07,0.12,0.39,0.25,0.15,0.1,650,0.2,0.06,2000,1,119,406.0
0.02,0.06,0.11,0.38,0.23,0.14,0.09,684,0.19,0.06,2000,1,117,384.25
0.02,0.06,0.09,0.4,0.25,0.15,0.1,635,0.21,0.07,2000,1,143,411.5
0.04,0.07,0.11,0.37,0.23,0.13,0.08,650,0.19,0.05,2000,1,100,371.75
0.02,0.06,0.1,0.36,0.22,0.14,0.09,641,0.19,0.05,2000,1,101,375.25
0.01,0.07,0.12,0.35,0.22,0.14,0.09,637,0.18,0.05,2000,1,96,367.5
0.03,0.07,0.12,0.36,0.23,0.14,0.1,596,0.19,0.04,2000,1,89,379.75
0.03,0.08,0.13,0.37,0.25,0.17,0.11,558,0.21,0.05,2000,1,94,414.25
0.03,0.09,0.13,0.41,0.26,0.17,0.12,514,0.22,0.06,2000,1,114,435.75
0.03,0.09,0.14,0.38,0.25,0.16,0.11,529,0.21,0.05,2000,1,101,412.5
0.03,0.09,0.14,0.38,0.26,0.18,0.12,493,0.22,0.06,2000,1,111,440.25
0.03,0.08,0.11,0.39,0.25,0.16,0.12,494,0.21,0.05,2000,1,107,420.25
0.03,0.09,0.14,0.36,0.22,0.14,0.1,553,0.19,0.05,2000,1,103,385.75
0.02,0.08,0.14,0.31,0.21,0.13,0.09,635,0.18,0.04,2000,1,82,354.25
0.03,0.09,0.14,0.32,0.22,0.14,0.1,652,0.18,0.04,2000,1,84,366.25
0.03,0.07,0.12,0.32,0.2,0.14,0.09,685,0.18,0.04,2000,1,74,357.75
0.04,0.1,0.17,0.33,0.18,0.12,0.09,727,0.17,0.04,2000,1,76,331.75
0.03,0.1,0.16,0.33,0.18,0.11,0.07,730,0.16,0.05,2000,1,96,319.0
0.05,0.1,0.16,0.34,0.18,0.1,0.07,706,0.16,0.05,2000,1,104,317.5
0.03,0.08,0.13,0.32,0.17,0.1,0.07,737,0.15,0.05,2000,1,93,303.25
0.03,0.08,0.14,0.32,0.17,0.1,0.07,715,0.15,0.05,2000,1,108,309.75
0.02,0.07,0.13,0.35,0.18,0.09,0.07,683,0.16,0.06,2000,1,114,322.0
0.03,0.08,0.15,0.34,0.19,0.1,0.07,690,0.16,0.05,2000,1,99,319.5
0.02,0.07,0.13,0.34,0.19,0.11,0.08,675,0.16,0.05,2000,1,94,328.75
0.02,0.09,0.14,0.33,0.19,0.11,0.07,701,0.16,0.04,2000,1,89,325.75
0.03,0.1,0.14,0.31,0.19,0.1,0.06,756,0.15,0.04,2000,1,80,307.0
0.03,0.08,0.12,0.32,0.19,0.11,0.07,730,0.16,0.05,2000,1,91,326.25
0.03,0.09,0.16,0.33,0.2,0.12,0.08,717,0.17,0.05,2000,1,91,337.0
0.04,0.11,0.16,0.32,0.19,0.11,0.08,731,0.17,0.05,2000,1,90,331.0
0.04,0.09,0.15,0.34,0.2,0.11,0.08,711,0.17,0.04,2000,1,88,333.25
0.05,0.12,0.19,0.31,0.18,0.1,0.07,742,0.15,0.04,2000,1,76,307.75
0.05,0.13,0.21,0.29,0.16,0.09,0.06,819,0.14,0.04,2000,1,70,276.25
0.05,0.13,0.2,0.26,0.15,0.08,0.05,864,0.13,0.03,2000,1,63,258.25
0.03,0.1,0.17,0.3,0.16,0.09,0.06,819,0.14,0.04,2000,1,74,276.5
0.06,0.11,0.17,0.32,0.17,0.09,0.06,804,0.15,0.04,2000,1,86,301.0
0.02,0.08,0.14,0.32,0.17,0.09,0.06,848,0.15,0.04,2000,1,79,299.0
0.04,0.1,0.15,0.32,0.19,0.1,0.06,872,0.15,0.04,2000,1,76,301.25
0.03,0.09,0.16,0.33,0.18,0.1,0.06,858,0.15,0.04,2000,1,84,309.25
0.07,0.2,0.35,0.05,0.01,0.0,0.0,622,0.03,0.01,2000,1,18,52.71875
0.03,0.1,0.16,0.33,0.19,0.1,0.07,842,0.16,0.04,2000,1,84,313.5
0.02,0.09,0.15,0.32,0.19,0.11,0.08,792,0.16,0.04,2000,1,88,328.25
0.03,0.09,0.14,0.3,0.17,0.1,0.07,837,0.15,0.04,2000,1,83,302.5
0.04,0.11,0.18,0.25,0.13,0.08,0.06,941,0.13,0.03,2000,1,61,250.875
0.06,0.14,0.22,0.26,0.12,0.07,0.05,965,0.12,0.02,2000,1,49,231.5
0.05,0.13,0.22,0.25,0.15,0.08,0.06,977,0.13,0.02,2000,1,50,254.5
0.05,0.11,0.2,0.29,0.17,0.1,0.06,903,0.14,0.03,2000,1,67,288.0
0.04,0.09,0.17,0.31,0.19,0.1,0.06,826,0.16,0.04,2000,1,74,311.25
0.03,0.1,0.17,0.32,0.19,0.1,0.06,823,0.15,0.04,2000,1,79,303.25
0.05,0.13,0.19,0.32,0.18,0.09,0.06,839,0.15,0.04,2000,1,83,292.75
0.05,0.11,0.17,0.29,0.18,0.09,0.05,892,0.14,0.03,2000,1,69,280.25
0.04,0.11,0.18,0.31,0.17,0.09,0.06,862,0.15,0.04,2000,1,80,295.0
0.04,0.15,0.24,0.31,0.17,0.09,0.06,930,0.14,0.03,2000,1,62,273.75
0.04,0.14,0.21,0.32,0.17,0.09,0.06,870,0.15,0.04,2000,1,75,292.25
0.03,0.09,0.17,0.32,0.19,0.1,0.07,810,0.16,0.04,2000,1,87,314.75
0.04,0.12,0.2,0.3,0.18,0.1,0.06,858,0.15,0.03,2000,1,65,292.25
0.04,0.11,0.18,0.3,0.18,0.1,0.06,834,0.15,0.03,2000,1,66,290.5
0.04,0.12,0.18,0.27,0.17,0.09,0.06,833,0.14,0.03,2000,1,66,282.5
0.05,0.12,0.19,0.26,0.16,0.1,0.06,838,0.14,0.03,2000,1,59,281.0
0.06,0.12,0.19,0.24,0.15,0.08,0.06,887,0.13,0.02,2000,1,47,254.75
0.05,0.14,0.23,0.24,0.14,0.08,0.06,903,0.12,0.03,2000,1,53,249.25
0.06,0.14,0.22,0.24,0.13,0.08,0.06,933,0.12,0.03,2000,1,54,248.125
0.04,0.13,0.23,0.23,0.13,0.07,0.05,1005,0.11,0.02,2000,1,47,228.625
0.05,0.12,0.19,0.25,0.13,0.07,0.04,980,0.12,0.03,2000,1,58,234.875
0.05,0.13,0.21,0.25,0.13,0.08,0.05,996,0.12,0.03,2000,1,62,239.875
0.04,0.12,0.2,0.26,0.14,0.08,0.05,953,0.13,0.04,2000,1,71,253.5
0.04,0.13,0.21,0.23,0.13,0.07,0.04,1021,0.11,0.03,2000,1,58,228.625
0.04,0.13,0.22,0.24,0.13,0.06,0.05,1016,0.11,0.03,2000,1,58,229.875
0.04,0.13,0.2,0.23,0.12,0.06,0.04,1045,0.11,0.03,2000,1,53,213.5
0.05,0.13,0.21,0.21,0.11,0.05,0.04,1091,0.1,0.02,2000,1,45,199.875
0.05,0.13,0.2,0.21,0.11,0.06,0.04,1062,0.1,0.02,2000,1,50,206.25
0.04,0.12,0.2,0.21,0.11,0.06,0.04,1043,0.1,0.02,2000,1,49,209.0
0.03,0.11,0.19,0.23,0.1,0.06,0.04,1013,0.11,0.03,2000,1,55,212.125
0.04,0.14,0.23,0.22,0.1,0.05,0.04,1057,0.1,0.02,2000,1,46,202.125
0.05,0.14,0.22,0.22,0.11,0.05,0.04,1059,0.1,0.03,2000,1,51,201.625
0.04,0.13,0.21,0.23,0.12,0.06,0.04,990,0.11,0.03,2000,1,59,214.25
0.04,0.11,0.16,0.24,0.12,0.06,0.05,947,0.11,0.03,2000,1,64,226.375
0.05,0.12,0.19,0.24,0.12,0.06,0.04,961,0.11,0.03,2000,1,57,224.0
0.11,0.29,0.43,0.05,0.02,0.02,0.01,521,0.03,0.01,2000,1,12,65.0625
0.05,0.15,0.23,0.23,0.14,0.08,0.05,809,0.12,0.02,2000,1,40,241.625
0.06,0.16,0.28,0.22,0.13,0.08,0.05,849,0.11,0.02,2000,1,34,228.25
0.06,0.18,0.28,0.21,0.12,0.07,0.06,811,0.11,0.02,2000,1,37,224.875
0.08,0.19,0.28,0.22,0.12,0.08,0.06,736,0.11,0.02,2000,1,35,227.375
0.07,0.16,0.29,0.21,0.13,0.08,0.06,716,0.12,0.02,2000,1,33,233.0
0.06,0.2,0.31,0.24,0.15,0.09,0.07,644,0.13,0.02,2000,1,32,265.75
0.08,0.2,0.29,0.22,0.14,0.09,0.07,681,0.12,0.02,2000,1,35,247.125
0.07,0.2,0.32,0.24,0.14,0.09,0.07,630,0.13,0.02,2000,1,31,260.75
0.07,0.19,0.3,0.2,0.12,0.08,0.06,706,0.11,0.01,2000,1,27,223.125
0.07,0.17,0.27,0.19,0.13,0.08,0.06,684,0.12,0.02,2000,1,34,233.875
0.04,0.14,0.23,0.23,0.14,0.09,0.07,622,0.13,0.03,2000,1,57,266.0
0.05,0.13,0.22,0.26,0.15,0.1,0.07,670,0.14,0.03,2000,1,62,277.75
0.05,0.12,0.19,0.3,0.17,0.11,0.07,687,0.15,0.04,2000,1,70,296.25
0.06,0.13,0.21,0.32,0.19,0.12,0.07,702,0.16,0.03,2000,1,68,313.0
0.04,0.12,0.16,0.33,0.21,0.12,0.07,659,0.17,0.05,2000,1,94,335.25
0.04,0.13,0.19,0.33,0.18,0.1,0.06,726,0.15,0.04,2000,1,88,303.5
0.04,0.1,0.17,0.34,0.19,0.1,0.05,715,0.16,0.05,2000,1,91,310.75
0.06,0.14,0.22,0.31,0.18,0.1,0.06,756,0.15,0.04,2000,1,76,295.25
0.06,0.12,0.19,0.31,0.17,0.1,0.06,741,0.15,0.04,2000,1,81,298.0
0.06,0.13,0.22,0.28,0.15,0.1,0.06,784,0.14,0.03,2000,1,60,270.0
0.07,0.15,0.25,0.25,0.13,0.08,0.05,849,0.12,0.02,2000,1,47,239.25
0.07,0.16,0.25,0.24,0.12,0.08,0.05,872,0.11,0.02,2000,1,40,230.0
0.06,0.16,0.24,0.26,0.14,0.08,0.05,822,0.13,0.02,2000,1,50,252.0
0.05,0.12,0.22,0.32,0.18,0.1,0.06,731,0.15,0.04,2000,1,74,303.25
0.04,0.12,0.17,0.34,0.2,0.11,0.07,689,0.16,0.05,2000,1,97,329.75
0.05,0.14,0.2,0.32,0.17,0.09,0.06,778,0.14,0.04,2000,1,71,288.25
0.06,0.12,0.19,0.29,0.15,0.08,0.05,829,0.13,0.03,2000,1,65,267.0
0.05,0.14,0.24,0.24,0.14,0.08,0.05,958,0.12,0.02,2000,1,46,236.625
0.04,0.14,0.22,0.25,0.13,0.08,0.05,994,0.12,0.02,2000,1,46,232.125
0.07,0.16,0.26,0.23,0.12,0.07,0.04,1082,0.11,0.02,2000,1,44,219.75
0.05,0.13,0.2,0.23,0.12,0.07,0.04,1054,0.11,0.03,2000,1,60,226.375
0.05,0.13,0.21,0.23,0.11,0.06,0.04,1089,0.11,0.03,2000,1,60,219.75
0.04,0.13,0.23,0.19,0.09,0.05,0.03,1304,0.09,0.02,2000,1,41,181.375
0.05,0.14,0.23,0.19,0.08,0.05,0.03,1317,0.09,0.02,2000,1,40,175.75
0.05,0.12,0.2,0.2,0.08,0.05,0.04,1219,0.09,0.03,2000,1,57,188.75
0.04,0.13,0.21,0.19,0.09,0.05,0.04,1169,0.1,0.03,2000,1,59,195.875
0.04,0.1,0.19,0.19,0.09,0.06,0.04,1198,0.1,0.03,2000,1,59,195.75
0.06,0.14,0.22,0.19,0.09,0.05,0.04,1230,0.1,0.03,2000,1,52,191.625
0.05,0.13,0.23,0.21,0.1,0.05,0.04,1183,0.1,0.03,2000,1,56,197.25
0.09,0.27,0.4,0.04,0.01,0.0,0.0,683,0.02,0.01,2000,1,13,46.25
0.07,0.18,0.26,0.22,0.12,0.08,0.05,1101,0.11,0.02,2000,1,42,223.875
0.06,0.15,0.21,0.27,0.17,0.09,0.06,857,0.14,0.03,2000,1,66,282.5
0.05,0.12,0.18,0.27,0.17,0.11,0.06,822,0.15,0.04,2000,1,73,293.75
