<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.06,0.15,0.25,0.23,0.14,0.09,0.06,679,0.12,0.02,2500,1,46,298.25
0.07,0.16,0.24,0.23,0.13,0.08,0.06,667,0.12,0.02,2500,1,48,303.5
0.08,0.17,0.27,0.24,0.14,0.08,0.06,694,0.12,0.02,2500,1,47,300.0
0.08,0.18,0.25,0.23,0.15,0.08,0.06,716,0.12,0.02,2500,1,50,299.0
0.05,0.16,0.24,0.22,0.14,0.08,0.06,732,0.12,0.02,2500,1,43,298.75
0.06,0.16,0.23,0.23,0.14,0.08,0.06,733,0.12,0.02,2500,1,52,311.0
0.07,0.17,0.26,0.23,0.13,0.08,0.06,789,0.12,0.02,2500,1,39,291.25
0.06,0.17,0.27,0.2,0.12,0.08,0.06,824,0.11,0.01,2500,1,35,273.5
0.06,0.14,0.23,0.21,0.11,0.08,0.06,808,0.11,0.02,2500,1,48,282.75
0.06,0.14,0.22,0.21,0.12,0.07,0.05,838,0.11,0.02,2500,1,43,266.0
0.06,0.14,0.23,0.21,0.11,0.07,0.05,832,0.1,0.02,2500,1,54,261.25
0.06,0.15,0.23,0.21,0.11,0.06,0.04,853,0.1,0.02,2500,1,48,246.75
0.07,0.14,0.24,0.2,0.11,0.06,0.04,842,0.1,0.02,2500,1,52,249.125
0.06,0.16,0.24,0.19,0.1,0.05,0.04,883,0.1,0.02,2500,1,53,246.375
0.06,0.14,0.21,0.21,0.1,0.05,0.04,857,0.1,0.03,2500,1,64,249.875
0.04,0.12,0.2,0.22,0.1,0.06,0.04,836,0.1,0.03,2500,1,70,255.375
0.04,0.11,0.18,0.23,0.11,0.06,0.04,807,0.11,0.03,2500,1,78,264.5
0.05,0.12,0.18,0.22,0.1,0.05,0.04,787,0.1,0.03,2500,1,74,256.75
0.05,0.1,0.17,0.22,0.1,0.05,0.04,783,0.1,0.03,2500,1,81,258.75
0.05,0.09,0.15,0.23,0.1,0.06,0.04,760,0.11,0.03,2500,1,87,265.25
0.04,0.1,0.18,0.22,0.1,0.06,0.04,780,0.1,0.03,2500,1,78,255.25
0.04,0.1,0.16,0.23,0.1,0.05,0.04,783,0.1,0.03,2500,1,81,256.5
0.04,0.11,0.19,0.22,0.1,0.06,0.04,799,0.1,0.03,2500,1,74,251.125
0.06,0.13,0.22,0.21,0.09,0.05,0.04,852,0.09,0.03,2500,1,63,236.0
0.05,0.16,0.24,0.18,0.08,0.05,0.03,976,0.08,0.02,2500,1,49,212.375
0.06,0.16,0.24,0.21,0.09,0.05,0.03,896,0.1,0.02,2500,1,60,238.625
0.05,0.15,0.24,0.19,0.08,0.05,0.03,989,0.09,0.02,2500,1,47,223.75
0.08,0.18,0.27,0.2,0.08,0.05,0.03,1044,0.09,0.02,2500,1,43,217.125
0.05,0.16,0.26,0.19,0.08,0.05,0.03,1108,0.08,0.02,2500,1,41,208.75
0.05,0.12,0.19,0.23,0.09,0.05,0.03,993,0.1,0.03,2500,1,68,242.125
0.06,0.13,0.21,0.22,0.09,0.05,0.03,1018,0.1,0.02,2500,1,60,237.625
0.04,0.12,0.2,0.21,0.11,0.05,0.03,1014,0.1,0.03,2500,1,64,238.125
0.05,0.14,0.2,0.22,0.1,0.05,0.03,1005,0.1,0.02,2500,1,60,242.5
0.05,0.14,0.21,0.22,0.11,0.05,0.03,995,0.1,0.03,2500,1,66,251.0
0.06,0.16,0.24,0.24,0.11,0.06,0.03,971,0.1,0.02,2500,1,61,256.25
0.05,0.14,0.21,0.23,0.11,0.06,0.03,992,0.1,0.02,2500,1,58,250.125
0.06,0.16,0.24,0.23,0.11,0.06,0.03,1019,0.1,0.02,2500,1,55,243.625
0.11,0.28,0.45,0.02,0.01,0.0,0.0,709,0.02,0.0,2500,1,12,40.78125
0.06,0.16,0.23,0.21,0.09,0.04,0.02,964,0.09,0.02,2500,1,49,218.0
0.04,0.13,0.22,0.22,0.1,0.05,0.03,1016,0.1,0.02,2500,1,54,240.875
0.07,0.16,0.22,0.21,0.1,0.05,0.04,1022,0.1,0.02,2500,1,59,241.125
0.05,0.14,0.22,0.22,0.11,0.06,0.04,1012,0.1,0.02,2500,1,54,249.125
0.05,0.13,0.21,0.21,0.1,0.06,0.03,1043,0.1,0.02,2500,1,53,243.125
0.05,0.13,0.22,0.19,0.09,0.05,0.04,1127,0.09,0.02,2500,1,48,228.75
0.05,0.14,0.22,0.22,0.1,0.06,0.04,1029,0.1,0.02,2500,1,53,249.5
0.05,0.13,0.2,0.22,0.1,0.06,0.03,1028,0.1,0.02,2500,1,56,244.625
0.04,0.11,0.18,0.23,0.11,0.06,0.04,996,0.1,0.03,2500,1,63,253.125
0.04,0.12,0.2,0.21,0.11,0.06,0.04,979,0.1,0.03,2500,1,64,256.75
0.05,0.11,0.18,0.22,0.11,0.07,0.04,984,0.1,0.02,2500,1,61,257.0
0.04,0.12,0.19,0.22,0.11,0.06,0.04,955,0.1,0.02,2500,1,61,259.5
0.04,0.13,0.2,0.22,0.11,0.07,0.04,936,0.11,0.02,2500,1,61,263.0
0.04,0.13,0.19,0.23,0.12,0.07,0.04,886,0.11,0.03,2500,1,66,277.0
0.04,0.11,0.18,0.26,0.12,0.07,0.04,865,0.11,0.03,2500,1,75,285.0
0.05,0.12,0.19,0.26,0.12,0.07,0.04,873,0.12,0.03,2500,1,72,291.25
0.04,0.13,0.21,0.28,0.13,0.07,0.04,876,0.12,0.03,2500,1,68,294.5
0.05,0.12,0.19,0.26,0.13,0.07,0.04,902,0.11,0.02,2500,1,58,286.5
0.05,0.13,0.23,0.25,0.13,0.06,0.04,924,0.11,0.02,2500,1,58,277.5
0.04,0.12,0.2,0.25,0.12,0.06,0.04,938,0.1,0.03,2500,1,63,260.0
0.06,0.13,0.2,0.24,0.11,0.06,0.03,925,0.1,0.03,2500,1,65,259.75
0.05,0.14,0.2,0.24,0.11,0.06,0.04,951,0.11,0.03,2500,1,64,263.25
0.04,0.1,0.17,0.26,0.13,0.07,0.04,884,0.12,0.03,2500,1,79,292.0
0.05,0.12,0.19,0.25,0.12,0.06,0.04,939,0.11,0.03,2500,1,73,276.25
0.04,0.11,0.18,0.24,0.11,0.06,0.04,957,0.11,0.03,2500,1,71,271.25
0.05,0.13,0.19,0.21,0.1,0.05,0.03,1057,0.1,0.02,2500,1,59,239.5
0.04,0.1,0.16,0.2,0.09,0.05,0.03,1092,0.09,0.02,2500,1,61,228.25
0.04,0.11,0.18,0.2,0.08,0.05,0.03,1112,0.09,0.03,2500,1,66,226.5
0.05,0.11,0.18,0.21,0.1,0.05,0.03,1105,0.09,0.03,2500,1,63,235.125
0.04,0.12,0.19,0.23,0.09,0.05,0.03,1056,0.09,0.03,2500,1,73,237.0
0.04,0.12,0.19,0.25,0.11,0.06,0.04,1045,0.11,0.03,2500,1,73,266.0
0.05,0.14,0.22,0.23,0.1,0.04,0.03,1115,0.09,0.02,2500,1,60,236.875
0.05,0.13,0.21,0.24,0.09,0.05,0.03,1006,0.1,0.03,2500,1,64,239.5
0.05,0.13,0.2,0.2,0.09,0.05,0.03,929,0.09,0.02,2500,1,58,225.875
0.05,0.15,0.24,0.2,0.09,0.05,0.03,850,0.09,0.02,2500,1,45,226.375
0.05,0.13,0.22,0.2,0.09,0.05,0.03,989,0.09,0.02,2500,1,49,224.375
0.05,0.13,0.2,0.21,0.09,0.05,0.04,1058,0.1,0.02,2500,1,61,239.5
0.04,0.13,0.21,0.21,0.09,0.05,0.03,1181,0.09,0.02,2500,1,54,225.625
0.05,0.11,0.18,0.21,0.1,0.05,0.03,1107,0.1,0.02,2500,1,62,242.5
0.09,0.21,0.35,0.04,0.02,0.01,0.01,624,0.03,0.01,2500,1,17,73.125
0.05,0.11,0.19,0.26,0.12,0.05,0.03,908,0.11,0.03,2500,1,69,269.75
0.04,0.12,0.21,0.27,0.13,0.06,0.03,902,0.11,0.03,2500,1,65,271.5
0.04,0.1,0.18,0.26,0.12,0.06,0.03,894,0.11,0.03,2500,1,73,274.5
0.04,0.1,0.17,0.23,0.12,0.06,0.04,935,0.11,0.03,2500,1,71,262.75
0.04,0.11,0.19,0.24,0.11,0.05,0.03,943,0.1,0.02,2500,1,57,258.25
0.04,0.12,0.2,0.2,0.09,0.05,0.03,1056,0.09,0.02,2500,1,49,229.75
0.04,0.12,0.19,0.2,0.1,0.06,0.04,981,0.1,0.03,2500,1,63,247.875
0.06,0.13,0.21,0.18,0.09,0.05,0.03,1076,0.09,0.02,2500,1,50,222.125
0.05,0.11,0.19,0.19,0.09,0.06,0.04,1001,0.1,0.02,2500,1,61,238.875
0.05,0.15,0.24,0.19,0.08,0.05,0.03,1127,0.09,0.02,2500,1,47,216.0
0.04,0.11,0.2,0.21,0.11,0.05,0.03,992,0.1,0.03,2500,1,70,243.125
0.04,0.12,0.2,0.23,0.11,0.05,0.03,944,0.1,0.03,2500,1,72,256.5
0.04,0.11,0.18,0.25,0.12,0.05,0.03,898,0.11,0.03,2500,1,81,265.75
0.05,0.13,0.2,0.23,0.1,0.05,0.03,958,0.1,0.02,2500,1,60,241.25
0.05,0.13,0.21,0.23,0.11,0.05,0.04,897,0.1,0.03,2500,1,69,256.75
0.05,0.13,0.21,0.22,0.11,0.06,0.04,939,0.1,0.02,2500,1,62,255.375
0.05,0.14,0.23,0.2,0.11,0.06,0.04,980,0.1,0.02,2500,1,51,243.875
0.05,0.13,0.2,0.21,0.12,0.06,0.04,889,0.1,0.02,2500,1,57,262.0
0.05,0.15,0.25,0.2,0.11,0.06,0.04,932,0.1,0.02,2500,1,38,242.625
0.04,0.16,0.23,0.21,0.12,0.07,0.05,805,0.11,0.02,2500,1,42,273.75
0.07,0.14,0.22,0.25,0.15,0.09,0.07,661,0.13,0.02,2500,1,60,335.0
0.04,0.12,0.19,0.25,0.15,0.1,0.07,626,0.14,0.03,2500,1,64,350.75
0.05,0.13,0.23,0.25,0.16,0.11,0.08,637,0.14,0.02,2500,1,60,358.75
0.03,0.09,0.16,0.31,0.2,0.15,0.1,544,0.18,0.04,2500,1,96,448.25
0.05,0.1,0.18,0.3,0.22,0.15,0.11,510,0.18,0.03,2500,1,87,458.75
0.05,0.1,0.18,0.34,0.24,0.17,0.11,476,0.2,0.04,2500,1,99,494.75
0.03,0.1,0.17,0.36,0.24,0.15,0.11,477,0.2,0.05,2500,1,117,497.0
0.02,0.06,0.11,0.36,0.24,0.16,0.11,460,0.21,0.05,2500,1,126,513.0
0.02,0.07,0.11,0.35,0.23,0.16,0.12,457,0.21,0.05,2500,1,127,513.0
0.03,0.08,0.16,0.3,0.2,0.13,0.09,543,0.17,0.04,2500,1,92,426.25
0.04,0.1,0.16,0.33,0.21,0.14,0.1,534,0.18,0.04,2500,1,108,446.5
0.04,0.09,0.13,0.33,0.22,0.15,0.11,515,0.19,0.05,2500,1,119,486.25
0.01,0.07,0.12,0.36,0.23,0.15,0.11,513,0.2,0.05,2500,1,126,490.0
0.04,0.11,0.17,0.35,0.23,0.14,0.1,532,0.19,0.05,2500,1,121,478.75
0.04,0.1,0.15,0.34,0.23,0.15,0.1,547,0.19,0.04,2500,1,106,479.0
0.03,0.09,0.14,0.36,0.23,0.13,0.09,529,0.19,0.06,2500,1,144,469.0
0.03,0.08,0.14,0.33,0.2,0.11,0.08,601,0.17,0.04,2500,1,102,414.0
0.03,0.08,0.15,0.33,0.21,0.12,0.07,593,0.17,0.04,2500,1,93,421.25
0.06,0.2,0.33,0.07,0.02,0.01,0.01,470,0.04,0.01,2500,1,22,87.9375
0.04,0.09,0.14,0.35,0.21,0.12,0.08,604,0.17,0.04,2500,1,107,427.0
0.03,0.07,0.12,0.36,0.2,0.12,0.06,604,0.17,0.05,2500,1,118,428.0
0.03,0.07,0.12,0.33,0.19,0.11,0.06,638,0.16,0.05,2500,1,114,400.0
0.02,0.06,0.1,0.35,0.21,0.12,0.06,605,0.17,0.06,2500,1,140,423.75
0.03,0.07,0.1,0.32,0.21,0.11,0.07,653,0.16,0.04,2500,1,102,409.25
0.02,0.06,0.11,0.32,0.2,0.12,0.08,624,0.17,0.04,2500,1,99,422.5
0.01,0.07,0.12,0.32,0.2,0.12,0.07,630,0.16,0.04,2500,1,96,409.0
0.03,0.07,0.12,0.33,0.2,0.13,0.08,591,0.17,0.04,2500,1,89,430.75
0.02,0.06,0.11,0.34,0.22,0.14,0.1,554,0.18,0.04,2500,1,103,456.75
0.03,0.08,0.12,0.35,0.21,0.13,0.09,528,0.19,0.05,2500,1,122,469.25
0.02,0.07,0.12,0.34,0.22,0.14,0.09,524,0.18,0.04,2500,1,106,458.0
0.03,0.08,0.13,0.34,0.23,0.15,0.1,493,0.19,0.05,2500,1,115,482.5
0.03,0.09,0.12,0.35,0.2,0.12,0.1,514,0.18,0.04,2500,1,107,452.5
0.03,0.08,0.13,0.33,0.18,0.11,0.08,573,0.17,0.04,2500,1,103,414.75
0.02,0.08,0.15,0.29,0.18,0.11,0.07,653,0.15,0.03,2500,1,83,381.25
0.03,0.1,0.14,0.3,0.2,0.12,0.07,660,0.16,0.03,2500,1,85,397.25
0.03,0.07,0.13,0.28,0.19,0.11,0.08,701,0.15,0.03,2500,1,74,376.5
0.04,0.1,0.17,0.28,0.17,0.11,0.07,731,0.14,0.03,2500,1,76,360.5
0.03,0.09,0.16,0.27,0.15,0.09,0.06,723,0.14,0.04,2500,1,94,340.75
0.05,0.1,0.16,0.28,0.14,0.08,0.05,714,0.13,0.04,2500,1,104,336.0
0.03,0.08,0.13,0.28,0.13,0.08,0.05,716,0.13,0.04,2500,1,95,328.0
0.03,0.08,0.14,0.29,0.14,0.08,0.05,704,0.13,0.04,2500,1,109,330.25
0.02,0.07,0.13,0.31,0.15,0.08,0.05,675,0.14,0.05,2500,1,114,344.25
0.03,0.08,0.15,0.3,0.16,0.08,0.05,691,0.13,0.04,2500,1,96,336.25
0.03,0.07,0.13,0.3,0.16,0.09,0.05,679,0.14,0.04,2500,1,94,350.75
0.03,0.09,0.15,0.29,0.17,0.08,0.06,699,0.14,0.03,2500,1,87,345.5
0.03,0.1,0.15,0.26,0.17,0.08,0.05,749,0.13,0.03,2500,1,79,327.25
0.03,0.08,0.13,0.28,0.17,0.08,0.05,720,0.14,0.04,2500,1,91,349.5
0.03,0.09,0.16,0.3,0.16,0.09,0.05,727,0.14,0.04,2500,1,91,354.25
0.04,0.11,0.16,0.29,0.17,0.1,0.06,726,0.14,0.04,2500,1,93,352.75
0.04,0.1,0.15,0.3,0.18,0.09,0.06,696,0.14,0.04,2500,1,90,359.0
0.05,0.13,0.19,0.28,0.17,0.08,0.06,727,0.13,0.03,2500,1,81,335.25
0.05,0.13,0.22,0.25,0.13,0.07,0.04,826,0.12,0.03,2500,1,66,287.75
0.05,0.13,0.2,0.23,0.12,0.07,0.04,872,0.11,0.03,2500,1,65,267.75
0.03,0.1,0.18,0.25,0.12,0.07,0.04,828,0.11,0.03,2500,1,73,284.5
0.05,0.11,0.17,0.27,0.15,0.08,0.05,813,0.12,0.03,2500,1,85,312.75
0.03,0.08,0.15,0.27,0.14,0.07,0.05,867,0.12,0.03,2500,1,74,311.25
0.04,0.1,0.16,0.28,0.16,0.07,0.04,882,0.13,0.03,2500,1,69,314.25
0.03,0.1,0.16,0.29,0.15,0.07,0.04,876,0.13,0.03,2500,1,79,320.5
0.07,0.2,0.36,0.03,0.01,0.0,0.0,647,0.02,0.01,2500,1,18,51.9375
0.03,0.09,0.16,0.3,0.16,0.08,0.04,850,0.13,0.03,2500,1,83,323.0
0.03,0.08,0.14,0.28,0.16,0.08,0.05,816,0.14,0.04,2500,1,88,338.0
0.03,0.09,0.13,0.25,0.14,0.08,0.05,851,0.13,0.03,2500,1,79,317.5
0.04,0.11,0.18,0.21,0.11,0.06,0.04,955,0.11,0.02,2500,1,57,264.5
0.06,0.14,0.21,0.21,0.1,0.06,0.04,980,0.1,0.02,2500,1,48,250.0
0.05,0.13,0.21,0.22,0.12,0.07,0.04,995,0.11,0.02,2500,1,49,269.75
0.05,0.11,0.19,0.25,0.15,0.07,0.05,911,0.12,0.03,2500,1,66,310.5
0.04,0.09,0.16,0.29,0.16,0.08,0.05,833,0.13,0.03,2500,1,75,332.0
0.03,0.09,0.16,0.29,0.17,0.08,0.05,818,0.13,0.03,2500,1,83,336.25
0.04,0.12,0.18,0.28,0.15,0.08,0.05,842,0.13,0.03,2500,1,83,319.75
0.05,0.11,0.18,0.27,0.15,0.07,0.04,902,0.12,0.03,2500,1,68,302.5
0.04,0.11,0.18,0.27,0.15,0.07,0.04,868,0.12,0.03,2500,1,77,310.5
0.05,0.15,0.24,0.26,0.13,0.07,0.04,928,0.11,0.02,2500,1,62,287.0
0.04,0.14,0.21,0.29,0.14,0.07,0.05,867,0.12,0.03,2500,1,75,307.5
0.04,0.09,0.16,0.29,0.16,0.08,0.05,804,0.13,0.04,2500,1,90,333.75
0.04,0.13,0.2,0.27,0.15,0.07,0.04,855,0.12,0.03,2500,1,67,307.75
0.04,0.11,0.19,0.27,0.16,0.07,0.04,830,0.12,0.03,2500,1,67,310.75
0.04,0.13,0.2,0.25,0.15,0.08,0.04,833,0.12,0.03,2500,1,65,302.0
0.06,0.12,0.19,0.23,0.14,0.07,0.04,846,0.12,0.02,2500,1,58,293.25
0.06,0.13,0.2,0.21,0.12,0.07,0.04,898,0.1,0.02,2500,1,47,259.25
0.05,0.14,0.23,0.22,0.12,0.07,0.05,898,0.11,0.02,2500,1,51,277.5
0.06,0.14,0.22,0.21,0.12,0.07,0.05,922,0.11,0.02,2500,1,52,275.25
0.04,0.13,0.23,0.21,0.11,0.06,0.04,990,0.1,0.02,2500,1,48,257.0
0.05,0.13,0.2,0.22,0.11,0.06,0.04,971,0.1,0.02,2500,1,58,260.0
0.04,0.13,0.21,0.21,0.11,0.05,0.03,1002,0.1,0.03,2500,1,65,243.625
0.04,0.12,0.19,0.22,0.12,0.05,0.03,960,0.1,0.03,2500,1,72,252.0
0.04,0.13,0.21,0.2,0.1,0.05,0.03,1024,0.09,0.02,2500,1,57,232.25
0.05,0.14,0.23,0.2,0.1,0.05,0.03,1005,0.09,0.02,2500,1,53,233.125
0.04,0.14,0.21,0.19,0.09,0.04,0.03,1045,0.09,0.02,2500,1,53,222.875
0.06,0.14,0.21,0.17,0.09,0.04,0.03,1101,0.08,0.02,2500,1,46,207.375
0.05,0.13,0.2,0.17,0.09,0.05,0.03,1075,0.09,0.02,2500,1,52,216.25
0.04,0.12,0.2,0.18,0.09,0.05,0.03,1059,0.09,0.02,2500,1,50,218.5
0.03,0.11,0.19,0.19,0.09,0.05,0.04,1011,0.09,0.02,2500,1,54,229.125
0.04,0.13,0.23,0.19,0.09,0.05,0.03,1063,0.09,0.02,2500,1,45,217.5
0.05,0.15,0.24,0.18,0.09,0.05,0.03,1063,0.09,0.02,2500,1,48,216.875
0.04,0.14,0.21,0.2,0.1,0.05,0.04,981,0.09,0.02,2500,1,58,234.125
0.04,0.1,0.16,0.21,0.1,0.05,0.03,946,0.09,0.03,2500,1,65,234.0
0.04,0.11,0.19,0.21,0.1,0.05,0.03,949,0.09,0.02,2500,1,58,232.25
0.11,0.28,0.42,0.04,0.02,0.01,0.01,513,0.03,0.01,2500,1,13,67.5
0.05,0.15,0.23,0.21,0.13,0.07,0.04,799,0.11,0.02,2500,1,42,270.0
0.05,0.16,0.28,0.19,0.12,0.07,0.05,855,0.1,0.01,2500,1,33,260.0
0.06,0.18,0.29,0.19,0.11,0.07,0.05,816,0.1,0.01,2500,1,36,257.0
0.08,0.2,0.28,0.18,0.11,0.08,0.05,739,0.1,0.01,2500,1,35,256.0
0.07,0.17,0.29,0.19,0.12,0.08,0.05,725,0.1,0.01,2500,1,33,261.0
0.06,0.19,0.3,0.22,0.13,0.08,0.06,659,0.12,0.01,2500,1,36,289.5
0.08,0.19,0.28,0.2,0.12,0.07,0.05,695,0.11,0.02,2500,1,38,264.5
0.07,0.19,0.3,0.23,0.13,0.08,0.06,627,0.12,0.02,2500,1,39,291.75
0.07,0.18,0.28,0.19,0.11,0.07,0.05,713,0.1,0.01,2500,1,28,249.25
0.07,0.16,0.27,0.17,0.11,0.07,0.05,690,0.1,0.01,2500,1,34,255.125
0.05,0.14,0.22,0.2,0.13,0.08,0.06,629,0.11,0.02,2500,1,55,286.0
0.05,0.13,0.21,0.22,0.13,0.07,0.05,670,0.12,0.02,2500,1,62,293.75
0.05,0.12,0.19,0.25,0.15,0.08,0.05,694,0.13,0.03,2500,1,68,321.5
0.07,0.14,0.21,0.27,0.16,0.08,0.05,707,0.13,0.03,2500,1,66,325.75
0.04,0.12,0.17,0.3,0.17,0.09,0.05,665,0.14,0.04,2500,1,92,352.25
0.04,0.13,0.2,0.3,0.15,0.07,0.05,732,0.13,0.03,2500,1,87,320.25
0.04,0.1,0.17,0.3,0.16,0.07,0.05,722,0.13,0.04,2500,1,90,326.25
0.06,0.14,0.21,0.27,0.16,0.09,0.05,747,0.13,0.03,2500,1,78,330.25
0.06,0.12,0.18,0.28,0.16,0.09,0.05,732,0.13,0.03,2500,1,83,333.5
0.06,0.13,0.21,0.25,0.13,0.07,0.04,775,0.12,0.02,2500,1,62,293.25
0.07,0.15,0.25,0.24,0.11,0.07,0.04,834,0.1,0.02,2500,1,49,262.0
0.07,0.16,0.25,0.21,0.11,0.06,0.04,870,0.1,0.02,2500,1,40,248.625
0.06,0.16,0.24,0.23,0.13,0.06,0.04,822,0.11,0.02,2500,1,49,272.75
0.05,0.12,0.22,0.29,0.16,0.08,0.05,735,0.13,0.03,2500,1,72,323.5
0.05,0.12,0.18,0.31,0.17,0.08,0.05,696,0.14,0.04,2500,1,95,349.0
0.05,0.14,0.2,0.28,0.14,0.07,0.04,769,0.12,0.03,2500,1,71,312.0
0.06,0.12,0.19,0.27,0.13,0.07,0.04,813,0.12,0.03,2500,1,68,293.25
0.06,0.14,0.24,0.21,0.11,0.06,0.04,962,0.1,0.02,2500,1,46,254.125
0.05,0.14,0.22,0.21,0.11,0.06,0.03,994,0.1,0.02,2500,1,46,248.125
0.06,0.16,0.25,0.2,0.1,0.05,0.03,1086,0.09,0.02,2500,1,45,222.5
0.05,0.13,0.2,0.21,0.1,0.05,0.03,1062,0.09,0.02,2500,1,60,229.875
0.05,0.13,0.21,0.2,0.09,0.05,0.03,1094,0.09,0.02,2500,1,61,222.25
0.04,0.13,0.22,0.15,0.07,0.04,0.02,1316,0.07,0.02,2500,1,42,181.5
0.05,0.14,0.23,0.16,0.07,0.04,0.02,1322,0.07,0.02,2500,1,41,180.375
0.05,0.12,0.2,0.16,0.07,0.04,0.03,1226,0.08,0.02,2500,1,56,193.0
0.04,0.12,0.21,0.16,0.07,0.05,0.03,1172,0.08,0.02,2500,1,61,203.5
0.04,0.1,0.18,0.16,0.08,0.05,0.03,1200,0.08,0.02,2500,1,59,205.0
0.06,0.14,0.22,0.16,0.08,0.05,0.03,1239,0.08,0.02,2500,1,50,202.0
0.06,0.13,0.22,0.17,0.09,0.04,0.03,1179,0.09,0.02,2500,1,56,212.875
0.09,0.27,0.39,0.03,0.01,0.0,0.0,698,0.02,0.01,2500,1,14,49.25
0.08,0.19,0.27,0.2,0.11,0.06,0.03,1089,0.1,0.02,2500,1,44,237.875
0.07,0.15,0.22,0.24,0.14,0.08,0.04,865,0.12,0.03,2500,1,66,297.0
0.05,0.13,0.19,0.24,0.15,0.08,0.05,832,0.12,0.03,2500,1,72,308.25
