<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.04,0.11,0.17,0.21,0.12,0.06,0.04,652,0.1,0.02,3000,1,63,313.5
0.03,0.1,0.18,0.22,0.12,0.06,0.04,638,0.1,0.02,3000,1,70,314.5
0.05,0.13,0.21,0.23,0.12,0.06,0.04,624,0.11,0.02,3000,1,62,320.25
0.02,0.11,0.18,0.23,0.12,0.07,0.04,624,0.11,0.02,3000,1,69,319.0
0.05,0.14,0.22,0.23,0.12,0.06,0.04,629,0.11,0.02,3000,1,66,316.0
0.04,0.11,0.18,0.22,0.12,0.06,0.04,624,0.11,0.02,3000,1,69,319.25
0.04,0.13,0.22,0.19,0.11,0.05,0.03,673,0.1,0.02,3000,1,51,287.5
0.05,0.12,0.2,0.21,0.1,0.05,0.03,661,0.1,0.02,3000,1,59,286.0
0.05,0.15,0.24,0.2,0.09,0.06,0.04,675,0.09,0.02,3000,1,53,276.75
0.04,0.14,0.23,0.19,0.09,0.06,0.04,676,0.09,0.02,3000,1,55,283.5
0.06,0.13,0.22,0.2,0.1,0.06,0.05,657,0.1,0.02,3000,1,57,301.5
0.06,0.14,0.22,0.19,0.1,0.06,0.04,662,0.1,0.02,3000,1,56,291.25
0.06,0.14,0.21,0.18,0.1,0.06,0.04,690,0.09,0.02,3000,1,48,278.75
0.07,0.18,0.27,0.17,0.09,0.06,0.04,735,0.09,0.01,3000,1,44,270.0
0.06,0.14,0.25,0.18,0.09,0.06,0.05,707,0.09,0.01,3000,1,44,273.75
0.06,0.2,0.27,0.17,0.09,0.06,0.05,696,0.09,0.02,3000,1,46,279.0
0.06,0.16,0.24,0.17,0.1,0.07,0.04,677,0.1,0.02,3000,1,52,288.5
0.05,0.14,0.24,0.17,0.1,0.07,0.05,689,0.1,0.01,3000,1,45,293.25
0.13,0.34,0.52,0.04,0.01,0.0,0.0,515,0.02,0.0,3000,1,9,59.125
0.07,0.16,0.25,0.2,0.12,0.08,0.05,657,0.11,0.02,3000,1,46,323.0
0.06,0.17,0.26,0.19,0.12,0.08,0.05,674,0.11,0.01,3000,1,44,315.75
0.06,0.16,0.25,0.2,0.12,0.08,0.05,669,0.11,0.01,3000,1,44,316.0
0.07,0.16,0.24,0.22,0.13,0.08,0.05,654,0.11,0.02,3000,1,50,332.0
0.08,0.16,0.27,0.21,0.13,0.08,0.04,670,0.11,0.02,3000,1,50,331.25
0.07,0.17,0.24,0.21,0.14,0.07,0.04,694,0.11,0.02,3000,1,53,329.25
0.04,0.16,0.23,0.21,0.13,0.07,0.04,715,0.11,0.01,3000,1,45,328.25
0.06,0.16,0.24,0.2,0.13,0.08,0.04,723,0.11,0.02,3000,1,51,324.5
0.07,0.18,0.26,0.19,0.12,0.07,0.05,789,0.1,0.01,3000,1,38,304.75
0.06,0.17,0.27,0.18,0.11,0.07,0.05,831,0.1,0.01,3000,1,35,290.0
0.06,0.14,0.22,0.19,0.1,0.08,0.04,812,0.1,0.02,3000,1,48,300.0
0.06,0.14,0.23,0.18,0.11,0.06,0.04,857,0.1,0.01,3000,1,43,289.75
0.06,0.15,0.23,0.19,0.1,0.06,0.04,847,0.1,0.02,3000,1,53,285.25
0.06,0.15,0.23,0.2,0.1,0.05,0.03,860,0.09,0.02,3000,1,49,270.25
0.07,0.14,0.24,0.19,0.1,0.05,0.03,856,0.09,0.02,3000,1,50,269.25
0.06,0.15,0.23,0.17,0.09,0.05,0.03,872,0.08,0.02,3000,1,53,251.5
0.06,0.14,0.21,0.17,0.08,0.04,0.03,851,0.08,0.02,3000,1,62,250.375
0.04,0.11,0.19,0.17,0.08,0.04,0.03,832,0.08,0.02,3000,1,70,253.5
0.04,0.1,0.17,0.17,0.08,0.05,0.03,806,0.09,0.03,3000,1,77,260.25
0.04,0.12,0.17,0.18,0.09,0.05,0.03,798,0.09,0.02,3000,1,75,274.0
0.04,0.11,0.17,0.19,0.09,0.05,0.03,794,0.09,0.03,3000,1,84,276.75
0.05,0.1,0.15,0.19,0.09,0.06,0.03,773,0.09,0.03,3000,1,88,282.75
0.03,0.1,0.18,0.18,0.09,0.05,0.03,794,0.09,0.03,3000,1,79,272.0
0.04,0.1,0.16,0.18,0.08,0.04,0.03,788,0.09,0.03,3000,1,80,262.75
0.04,0.12,0.2,0.18,0.07,0.05,0.03,805,0.09,0.02,3000,1,73,258.0
0.07,0.14,0.23,0.17,0.07,0.04,0.03,859,0.08,0.02,3000,1,61,241.5
0.05,0.16,0.24,0.16,0.06,0.04,0.02,978,0.07,0.02,3000,1,49,219.125
0.06,0.16,0.24,0.18,0.08,0.04,0.03,889,0.08,0.02,3000,1,62,253.375
0.05,0.15,0.24,0.16,0.07,0.05,0.03,993,0.08,0.02,3000,1,50,237.0
0.08,0.18,0.27,0.16,0.07,0.04,0.02,1046,0.08,0.01,3000,1,43,226.75
0.05,0.16,0.27,0.16,0.07,0.04,0.02,1105,0.07,0.01,3000,1,41,219.375
0.05,0.12,0.2,0.2,0.08,0.04,0.02,995,0.08,0.02,3000,1,68,249.875
0.06,0.14,0.22,0.19,0.08,0.04,0.02,1022,0.08,0.02,3000,1,59,244.25
0.04,0.12,0.21,0.19,0.09,0.04,0.02,994,0.08,0.02,3000,1,66,248.375
0.05,0.14,0.2,0.19,0.08,0.04,0.02,1015,0.08,0.02,3000,1,62,247.75
0.05,0.14,0.21,0.19,0.09,0.04,0.02,1000,0.08,0.02,3000,1,65,250.625
0.06,0.16,0.23,0.21,0.09,0.04,0.02,974,0.09,0.02,3000,1,61,256.75
0.05,0.15,0.21,0.19,0.09,0.04,0.02,991,0.08,0.02,3000,1,58,251.5
0.06,0.16,0.24,0.19,0.09,0.04,0.02,1028,0.08,0.02,3000,1,52,246.25
0.11,0.27,0.44,0.03,0.01,0.01,0.01,706,0.02,0.0,3000,1,12,54.96875
0.07,0.16,0.24,0.18,0.08,0.04,0.02,964,0.08,0.02,3000,1,49,228.75
0.04,0.13,0.22,0.19,0.08,0.04,0.03,1017,0.09,0.02,3000,1,54,255.375
0.07,0.17,0.22,0.17,0.08,0.04,0.03,1018,0.08,0.02,3000,1,59,253.125
0.05,0.14,0.23,0.18,0.08,0.04,0.02,1019,0.08,0.02,3000,1,53,247.75
0.05,0.13,0.21,0.18,0.08,0.04,0.03,1049,0.08,0.02,3000,1,54,243.5
0.05,0.13,0.22,0.16,0.08,0.04,0.03,1126,0.08,0.02,3000,1,48,230.5
0.05,0.15,0.22,0.18,0.09,0.05,0.02,1034,0.08,0.02,3000,1,53,251.375
0.05,0.13,0.21,0.19,0.09,0.05,0.03,1031,0.08,0.02,3000,1,54,250.5
0.04,0.11,0.19,0.2,0.09,0.05,0.02,991,0.09,0.02,3000,1,62,262.75
0.04,0.12,0.2,0.19,0.09,0.05,0.03,980,0.09,0.02,3000,1,62,266.25
0.05,0.12,0.19,0.2,0.09,0.05,0.03,979,0.09,0.02,3000,1,59,264.5
0.04,0.12,0.19,0.19,0.1,0.06,0.03,951,0.09,0.02,3000,1,63,270.25
0.05,0.13,0.2,0.2,0.1,0.05,0.03,929,0.09,0.02,3000,1,62,275.25
0.05,0.13,0.19,0.21,0.1,0.06,0.03,885,0.1,0.02,3000,1,68,288.5
0.04,0.11,0.18,0.23,0.11,0.06,0.03,859,0.1,0.03,3000,1,78,298.0
0.05,0.11,0.18,0.22,0.1,0.05,0.03,885,0.1,0.02,3000,1,74,291.75
0.04,0.12,0.2,0.24,0.1,0.06,0.03,871,0.1,0.02,3000,1,73,298.25
0.05,0.12,0.19,0.23,0.11,0.05,0.03,903,0.1,0.02,3000,1,61,288.0
0.05,0.12,0.21,0.22,0.1,0.05,0.03,925,0.09,0.02,3000,1,63,280.0
0.04,0.12,0.19,0.23,0.1,0.05,0.03,930,0.09,0.02,3000,1,64,283.5
0.06,0.13,0.2,0.23,0.09,0.05,0.02,921,0.09,0.02,3000,1,67,274.5
0.05,0.14,0.2,0.21,0.1,0.05,0.03,941,0.09,0.02,3000,1,65,278.0
0.04,0.1,0.16,0.24,0.11,0.05,0.03,887,0.1,0.03,3000,1,79,308.0
0.05,0.12,0.19,0.23,0.11,0.05,0.03,920,0.1,0.03,3000,1,76,293.75
0.05,0.12,0.18,0.2,0.1,0.05,0.03,942,0.1,0.02,3000,1,72,286.75
0.05,0.13,0.19,0.18,0.09,0.04,0.03,1031,0.08,0.02,3000,1,59,255.0
0.04,0.1,0.16,0.18,0.08,0.04,0.03,1071,0.09,0.02,3000,1,63,255.0
0.04,0.1,0.18,0.17,0.08,0.04,0.03,1101,0.08,0.02,3000,1,68,237.75
0.05,0.12,0.18,0.17,0.08,0.04,0.02,1095,0.08,0.02,3000,1,67,246.875
0.04,0.12,0.18,0.19,0.08,0.03,0.02,1058,0.08,0.02,3000,1,74,246.5
0.04,0.12,0.18,0.21,0.08,0.04,0.02,1046,0.09,0.03,3000,1,78,259.0
0.05,0.14,0.23,0.19,0.07,0.03,0.02,1128,0.08,0.02,3000,1,59,241.0
0.05,0.13,0.21,0.2,0.08,0.04,0.03,1016,0.08,0.02,3000,1,64,250.25
0.05,0.13,0.21,0.18,0.07,0.04,0.02,940,0.08,0.02,3000,1,57,235.5
0.05,0.14,0.23,0.19,0.08,0.04,0.03,857,0.08,0.01,3000,1,44,247.25
0.05,0.13,0.22,0.16,0.08,0.04,0.02,997,0.07,0.02,3000,1,49,223.5
0.06,0.12,0.2,0.18,0.08,0.04,0.03,1061,0.08,0.02,3000,1,60,241.5
0.04,0.13,0.21,0.18,0.07,0.04,0.02,1190,0.08,0.02,3000,1,55,227.75
0.05,0.1,0.17,0.19,0.08,0.04,0.02,1112,0.08,0.02,3000,1,63,243.5
0.09,0.21,0.34,0.04,0.03,0.02,0.01,653,0.03,0.01,3000,1,18,96.1875
0.05,0.12,0.18,0.22,0.1,0.05,0.03,930,0.09,0.02,3000,1,71,280.75
0.04,0.12,0.2,0.22,0.1,0.05,0.03,926,0.09,0.02,3000,1,67,282.0
0.04,0.11,0.17,0.22,0.11,0.04,0.03,916,0.09,0.03,3000,1,76,281.25
0.04,0.1,0.17,0.21,0.09,0.04,0.02,920,0.09,0.02,3000,1,72,270.25
0.04,0.11,0.18,0.21,0.09,0.04,0.02,927,0.09,0.02,3000,1,59,266.25
0.04,0.12,0.2,0.18,0.08,0.04,0.02,1040,0.08,0.02,3000,1,49,235.5
0.05,0.12,0.2,0.17,0.08,0.05,0.03,977,0.08,0.02,3000,1,63,250.875
0.06,0.13,0.21,0.16,0.08,0.04,0.03,1080,0.08,0.02,3000,1,53,234.625
0.05,0.11,0.18,0.17,0.08,0.05,0.03,1008,0.08,0.02,3000,1,65,252.125
0.05,0.14,0.23,0.16,0.08,0.05,0.03,1131,0.08,0.02,3000,1,50,232.875
0.04,0.1,0.19,0.18,0.09,0.05,0.03,991,0.09,0.02,3000,1,71,262.25
0.04,0.12,0.2,0.19,0.08,0.04,0.02,964,0.08,0.02,3000,1,69,254.0
0.04,0.11,0.18,0.19,0.08,0.04,0.03,923,0.09,0.03,3000,1,78,261.5
0.05,0.12,0.2,0.19,0.07,0.04,0.03,964,0.08,0.02,3000,1,60,247.25
0.05,0.12,0.21,0.2,0.09,0.05,0.03,911,0.09,0.02,3000,1,70,266.0
0.05,0.13,0.21,0.19,0.1,0.06,0.03,961,0.09,0.02,3000,1,61,272.75
0.05,0.13,0.22,0.17,0.1,0.06,0.03,995,0.09,0.02,3000,1,55,263.5
0.05,0.13,0.2,0.17,0.1,0.06,0.04,914,0.09,0.02,3000,1,57,283.25
0.05,0.14,0.25,0.16,0.09,0.06,0.04,948,0.09,0.01,3000,1,38,264.5
0.04,0.16,0.23,0.19,0.11,0.06,0.04,802,0.1,0.01,3000,1,42,291.25
0.06,0.13,0.21,0.22,0.14,0.09,0.06,643,0.12,0.02,3000,1,60,365.25
0.04,0.12,0.19,0.23,0.15,0.09,0.06,604,0.13,0.02,3000,1,62,386.75
0.04,0.12,0.22,0.22,0.16,0.1,0.06,616,0.13,0.02,3000,1,59,388.0
0.02,0.08,0.15,0.28,0.19,0.11,0.07,531,0.16,0.03,3000,1,99,466.0
0.04,0.09,0.15,0.29,0.21,0.13,0.09,500,0.17,0.03,3000,1,92,506.5
0.04,0.1,0.17,0.33,0.22,0.14,0.09,472,0.18,0.04,3000,1,108,538.0
0.03,0.1,0.15,0.35,0.22,0.13,0.09,469,0.18,0.04,3000,1,127,537.0
0.03,0.08,0.13,0.32,0.21,0.14,0.1,469,0.18,0.04,3000,1,120,540.0
0.04,0.09,0.13,0.31,0.21,0.14,0.1,468,0.18,0.04,3000,1,114,538.5
0.03,0.09,0.17,0.27,0.18,0.11,0.08,545,0.15,0.03,3000,1,83,455.25
0.04,0.1,0.16,0.29,0.18,0.12,0.08,532,0.16,0.03,3000,1,102,479.5
0.04,0.09,0.13,0.3,0.2,0.12,0.09,516,0.17,0.04,3000,1,123,513.0
0.02,0.07,0.12,0.33,0.2,0.12,0.07,522,0.17,0.04,3000,1,128,505.5
0.04,0.12,0.17,0.33,0.2,0.11,0.08,540,0.17,0.04,3000,1,127,499.25
0.03,0.1,0.15,0.32,0.21,0.12,0.07,555,0.17,0.04,3000,1,111,497.5
0.02,0.1,0.14,0.33,0.2,0.11,0.07,538,0.17,0.05,3000,1,147,495.25
0.03,0.09,0.14,0.3,0.18,0.1,0.06,612,0.14,0.03,3000,1,100,429.0
0.03,0.09,0.15,0.3,0.18,0.09,0.06,623,0.14,0.03,3000,1,93,434.0
0.06,0.2,0.32,0.06,0.01,0.0,0.0,495,0.03,0.01,3000,1,23,76.5625
0.05,0.1,0.15,0.3,0.17,0.09,0.06,653,0.14,0.03,3000,1,98,429.5
0.03,0.07,0.13,0.31,0.17,0.1,0.06,644,0.15,0.04,3000,1,114,440.0
0.03,0.07,0.12,0.3,0.17,0.09,0.06,653,0.14,0.04,3000,1,114,428.25
0.03,0.06,0.1,0.33,0.19,0.1,0.06,608,0.16,0.05,3000,1,143,465.25
0.03,0.06,0.11,0.3,0.18,0.09,0.06,643,0.15,0.04,3000,1,107,442.25
0.02,0.06,0.1,0.3,0.17,0.1,0.06,633,0.15,0.03,3000,1,103,445.5
0.01,0.07,0.12,0.3,0.17,0.1,0.06,630,0.15,0.03,3000,1,101,436.5
0.03,0.07,0.12,0.31,0.18,0.11,0.07,607,0.15,0.03,3000,1,92,461.5
0.03,0.07,0.12,0.31,0.2,0.12,0.08,545,0.16,0.03,3000,1,103,491.0
0.03,0.09,0.13,0.33,0.19,0.12,0.08,515,0.17,0.04,3000,1,120,508.0
0.03,0.07,0.12,0.3,0.2,0.12,0.08,519,0.16,0.03,3000,1,103,494.75
0.04,0.08,0.14,0.32,0.21,0.13,0.09,487,0.17,0.04,3000,1,112,521.5
0.03,0.08,0.11,0.31,0.18,0.11,0.09,508,0.16,0.03,3000,1,102,491.75
0.03,0.08,0.12,0.31,0.17,0.11,0.08,539,0.16,0.04,3000,1,108,466.25
0.02,0.08,0.15,0.27,0.16,0.09,0.06,637,0.14,0.03,3000,1,83,411.75
0.04,0.09,0.13,0.27,0.17,0.1,0.06,653,0.14,0.03,3000,1,81,421.5
0.03,0.08,0.13,0.25,0.16,0.09,0.05,719,0.13,0.02,3000,1,73,387.0
0.04,0.09,0.17,0.25,0.15,0.09,0.06,753,0.12,0.02,3000,1,75,372.5
0.04,0.09,0.16,0.24,0.13,0.07,0.05,743,0.12,0.03,3000,1,92,352.5
0.05,0.1,0.17,0.24,0.13,0.07,0.04,729,0.12,0.03,3000,1,101,345.5
0.03,0.08,0.14,0.24,0.11,0.07,0.04,724,0.11,0.03,3000,1,94,340.75
0.03,0.08,0.14,0.26,0.12,0.07,0.04,707,0.12,0.04,3000,1,108,346.5
0.02,0.08,0.13,0.27,0.13,0.07,0.04,688,0.12,0.04,3000,1,110,365.5
0.03,0.08,0.15,0.27,0.13,0.07,0.04,697,0.12,0.03,3000,1,95,359.5
0.02,0.06,0.12,0.28,0.14,0.08,0.04,660,0.13,0.03,3000,1,99,378.25
0.02,0.08,0.14,0.28,0.16,0.08,0.04,672,0.13,0.03,3000,1,93,376.25
0.03,0.09,0.14,0.25,0.15,0.07,0.04,724,0.12,0.03,3000,1,82,355.25
0.02,0.07,0.12,0.27,0.16,0.07,0.04,695,0.13,0.03,3000,1,101,379.75
0.03,0.09,0.16,0.27,0.15,0.08,0.05,726,0.13,0.03,3000,1,88,384.5
0.04,0.11,0.16,0.27,0.15,0.08,0.04,719,0.12,0.03,3000,1,91,368.25
0.04,0.1,0.15,0.27,0.15,0.08,0.04,695,0.13,0.03,3000,1,89,376.0
0.04,0.12,0.18,0.25,0.14,0.07,0.04,731,0.12,0.03,3000,1,81,350.0
0.05,0.14,0.21,0.22,0.11,0.06,0.04,828,0.1,0.02,3000,1,67,300.25
0.05,0.12,0.19,0.2,0.1,0.05,0.03,876,0.09,0.02,3000,1,63,276.5
0.04,0.1,0.18,0.21,0.1,0.05,0.03,834,0.1,0.02,3000,1,73,296.0
0.05,0.11,0.16,0.22,0.12,0.07,0.04,821,0.11,0.03,3000,1,82,338.0
0.02,0.08,0.15,0.23,0.12,0.06,0.04,869,0.11,0.02,3000,1,74,330.25
0.04,0.1,0.16,0.24,0.12,0.06,0.04,876,0.11,0.02,3000,1,69,330.75
0.03,0.1,0.16,0.25,0.14,0.07,0.04,862,0.11,0.03,3000,1,79,343.0
0.07,0.21,0.36,0.04,0.02,0.01,0.01,622,0.03,0.01,3000,1,17,83.1875
0.03,0.08,0.15,0.27,0.14,0.07,0.04,827,0.12,0.03,3000,1,85,351.75
0.02,0.08,0.15,0.26,0.15,0.08,0.04,802,0.12,0.03,3000,1,88,364.75
0.03,0.1,0.14,0.22,0.12,0.07,0.05,828,0.12,0.03,3000,1,80,346.5
0.04,0.11,0.18,0.19,0.09,0.06,0.04,930,0.1,0.02,3000,1,56,289.75
0.06,0.13,0.21,0.18,0.09,0.05,0.04,978,0.09,0.02,3000,1,49,276.0
0.04,0.13,0.21,0.2,0.1,0.06,0.04,980,0.1,0.02,3000,1,49,289.5
0.05,0.11,0.19,0.23,0.12,0.06,0.04,908,0.11,0.02,3000,1,65,318.75
0.04,0.09,0.16,0.26,0.13,0.06,0.03,836,0.11,0.02,3000,1,74,340.5
0.03,0.09,0.16,0.26,0.14,0.06,0.04,825,0.11,0.03,3000,1,79,335.25
0.04,0.13,0.19,0.25,0.13,0.06,0.03,845,0.11,0.03,3000,1,83,326.0
0.05,0.11,0.18,0.24,0.12,0.06,0.03,894,0.1,0.02,3000,1,67,311.0
0.04,0.11,0.18,0.25,0.13,0.06,0.04,869,0.11,0.03,3000,1,79,329.75
0.05,0.15,0.24,0.24,0.11,0.06,0.03,935,0.1,0.02,3000,1,61,304.5
0.04,0.14,0.21,0.26,0.12,0.06,0.04,873,0.11,0.02,3000,1,69,326.25
0.04,0.09,0.16,0.26,0.13,0.07,0.04,832,0.11,0.03,3000,1,80,345.0
0.04,0.13,0.2,0.24,0.13,0.06,0.04,877,0.1,0.02,3000,1,58,313.75
0.04,0.11,0.18,0.26,0.13,0.06,0.03,822,0.11,0.02,3000,1,69,336.75
0.04,0.12,0.18,0.23,0.13,0.07,0.03,830,0.11,0.02,3000,1,66,326.0
0.06,0.12,0.19,0.22,0.13,0.06,0.04,847,0.11,0.02,3000,1,59,318.0
0.06,0.12,0.19,0.2,0.11,0.06,0.03,893,0.1,0.02,3000,1,48,288.0
0.05,0.14,0.24,0.19,0.11,0.06,0.04,890,0.1,0.02,3000,1,50,291.75
0.06,0.14,0.22,0.19,0.1,0.06,0.04,914,0.1,0.02,3000,1,51,291.0
0.05,0.13,0.23,0.18,0.1,0.05,0.03,989,0.09,0.01,3000,1,44,266.0
0.05,0.13,0.2,0.2,0.1,0.05,0.03,964,0.09,0.02,3000,1,57,268.75
0.05,0.13,0.21,0.18,0.1,0.04,0.03,996,0.09,0.02,3000,1,61,257.75
0.04,0.12,0.2,0.2,0.1,0.04,0.02,956,0.09,0.02,3000,1,69,265.0
0.04,0.13,0.21,0.18,0.09,0.04,0.02,1031,0.08,0.02,3000,1,56,242.625
0.05,0.14,0.23,0.18,0.09,0.04,0.02,1015,0.08,0.02,3000,1,53,243.875
0.04,0.14,0.21,0.17,0.08,0.04,0.02,1051,0.08,0.02,3000,1,52,231.5
0.05,0.14,0.21,0.16,0.08,0.04,0.02,1101,0.07,0.01,3000,1,45,216.875
0.05,0.13,0.21,0.16,0.07,0.04,0.02,1075,0.07,0.02,3000,1,50,221.0
0.04,0.12,0.2,0.16,0.07,0.04,0.02,1054,0.07,0.02,3000,1,49,223.75
0.03,0.11,0.19,0.16,0.08,0.04,0.02,1011,0.08,0.02,3000,1,55,230.0
0.04,0.13,0.23,0.15,0.07,0.04,0.02,1065,0.07,0.02,3000,1,46,217.25
0.05,0.13,0.23,0.16,0.07,0.04,0.02,1057,0.07,0.02,3000,1,49,216.625
0.04,0.13,0.21,0.16,0.08,0.04,0.02,985,0.08,0.02,3000,1,59,231.5
0.04,0.11,0.16,0.19,0.07,0.04,0.02,956,0.08,0.02,3000,1,65,237.25
0.04,0.11,0.19,0.18,0.08,0.04,0.02,960,0.08,0.02,3000,1,57,236.875
0.1,0.26,0.38,0.04,0.02,0.0,0.0,552,0.02,0.01,3000,1,15,74.75
0.05,0.15,0.23,0.18,0.1,0.05,0.03,814,0.09,0.01,3000,1,40,263.0
0.05,0.16,0.28,0.17,0.1,0.05,0.03,873,0.08,0.01,3000,1,33,254.875
0.06,0.18,0.28,0.16,0.09,0.05,0.03,845,0.08,0.01,3000,1,35,251.75
0.08,0.2,0.28,0.16,0.09,0.06,0.04,764,0.09,0.01,3000,1,35,262.25
0.07,0.16,0.28,0.17,0.1,0.06,0.04,736,0.09,0.01,3000,1,34,272.0
0.07,0.2,0.31,0.19,0.11,0.07,0.05,645,0.1,0.01,3000,1,33,311.75
0.08,0.19,0.28,0.17,0.11,0.07,0.05,670,0.1,0.01,3000,1,37,292.25
0.06,0.19,0.3,0.2,0.12,0.07,0.05,618,0.11,0.01,3000,1,40,321.75
0.07,0.18,0.29,0.17,0.1,0.06,0.05,689,0.09,0.01,3000,1,28,274.0
0.07,0.18,0.29,0.16,0.1,0.06,0.04,699,0.09,0.01,3000,1,32,271.5
0.05,0.15,0.23,0.19,0.11,0.07,0.05,627,0.1,0.02,3000,1,55,309.25
0.05,0.13,0.21,0.2,0.11,0.07,0.05,661,0.11,0.02,3000,1,65,316.25
0.05,0.12,0.2,0.23,0.13,0.07,0.04,684,0.11,0.02,3000,1,70,338.5
0.06,0.13,0.21,0.24,0.14,0.06,0.04,711,0.11,0.02,3000,1,62,338.5
0.04,0.12,0.16,0.26,0.15,0.07,0.04,669,0.12,0.03,3000,1,92,365.25
0.04,0.13,0.2,0.25,0.12,0.06,0.04,736,0.11,0.03,3000,1,87,333.0
0.04,0.1,0.17,0.26,0.13,0.06,0.04,726,0.11,0.03,3000,1,88,338.75
0.06,0.14,0.22,0.24,0.13,0.05,0.03,753,0.1,0.03,3000,1,78,311.25
0.06,0.12,0.19,0.24,0.13,0.06,0.03,736,0.11,0.03,3000,1,83,318.0
0.06,0.13,0.21,0.22,0.12,0.06,0.04,779,0.1,0.02,3000,1,61,304.5
0.07,0.15,0.25,0.2,0.1,0.05,0.03,842,0.09,0.02,3000,1,48,272.25
0.07,0.16,0.25,0.18,0.09,0.05,0.03,876,0.09,0.01,3000,1,40,259.0
0.06,0.15,0.24,0.2,0.11,0.06,0.04,827,0.1,0.02,3000,1,49,293.75
0.05,0.12,0.22,0.25,0.14,0.07,0.04,736,0.11,0.02,3000,1,73,344.75
0.04,0.12,0.18,0.27,0.15,0.07,0.04,698,0.12,0.03,3000,1,93,366.0
0.05,0.14,0.2,0.24,0.12,0.06,0.04,787,0.11,0.02,3000,1,70,325.25
0.06,0.13,0.19,0.23,0.1,0.06,0.04,830,0.1,0.02,3000,1,67,305.75
0.06,0.14,0.24,0.2,0.1,0.05,0.04,960,0.09,0.02,3000,1,46,272.5
0.05,0.14,0.22,0.19,0.1,0.05,0.03,990,0.09,0.02,3000,1,47,263.25
0.07,0.16,0.26,0.17,0.09,0.04,0.02,1085,0.08,0.01,3000,1,44,239.875
0.05,0.13,0.21,0.18,0.09,0.04,0.03,1056,0.08,0.02,3000,1,60,247.375
0.05,0.13,0.2,0.18,0.08,0.04,0.02,1073,0.08,0.02,3000,1,62,237.375
0.04,0.13,0.23,0.13,0.06,0.03,0.02,1306,0.06,0.01,3000,1,41,193.5
0.05,0.13,0.22,0.13,0.06,0.03,0.02,1313,0.06,0.01,3000,1,42,193.125
0.05,0.12,0.2,0.13,0.06,0.04,0.02,1231,0.07,0.02,3000,1,57,204.125
0.04,0.13,0.21,0.13,0.06,0.04,0.02,1181,0.07,0.02,3000,1,58,209.625
0.04,0.11,0.19,0.13,0.06,0.04,0.02,1208,0.07,0.02,3000,1,58,209.5
0.06,0.14,0.22,0.15,0.06,0.04,0.02,1234,0.07,0.02,3000,1,49,210.125
0.06,0.13,0.23,0.16,0.07,0.04,0.02,1176,0.07,0.02,3000,1,55,218.0
0.09,0.27,0.39,0.03,0.01,0.0,0.0,696,0.02,0.0,3000,1,14,51.28125
0.08,0.18,0.27,0.18,0.1,0.05,0.02,1089,0.08,0.01,3000,1,41,246.875
0.06,0.16,0.22,0.21,0.13,0.06,0.03,862,0.1,0.02,3000,1,66,308.75
0.05,0.13,0.2,0.21,0.13,0.06,0.04,832,0.11,0.02,3000,1,72,320.25
