<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.08,0.18,0.27,0.36,0.21,0.11,0.08,1051,0.17,0.05,1000,1,45,171.25
0.05,0.16,0.27,0.35,0.19,0.1,0.08,1116,0.17,0.04,1000,1,41,166.25
0.05,0.12,0.2,0.42,0.23,0.12,0.08,994,0.18,0.07,1000,1,69,184.125
0.05,0.14,0.22,0.42,0.22,0.12,0.08,1021,0.18,0.06,1000,1,62,184.375
0.04,0.13,0.21,0.41,0.22,0.12,0.09,1015,0.19,0.07,1000,1,66,185.75
0.05,0.14,0.21,0.4,0.22,0.12,0.08,1005,0.18,0.06,1000,1,60,183.625
0.05,0.14,0.21,0.41,0.22,0.12,0.08,1003,0.19,0.07,1000,1,66,187.0
0.06,0.16,0.24,0.41,0.23,0.13,0.08,982,0.19,0.06,1000,1,61,189.875
0.05,0.14,0.21,0.39,0.22,0.13,0.09,997,0.19,0.06,1000,1,58,187.625
0.06,0.16,0.24,0.37,0.22,0.13,0.09,1022,0.18,0.06,1000,1,56,183.75
0.11,0.27,0.44,0.1,0.04,0.01,0.01,702,0.04,0.01,1000,1,12,43.4375
0.07,0.16,0.23,0.37,0.22,0.11,0.07,962,0.17,0.05,1000,1,49,172.625
0.04,0.13,0.22,0.4,0.24,0.13,0.09,1017,0.19,0.06,1000,1,60,191.375
0.07,0.16,0.22,0.4,0.22,0.13,0.09,1015,0.19,0.06,1000,1,60,190.5
0.05,0.14,0.23,0.4,0.22,0.12,0.08,1037,0.18,0.05,1000,1,51,180.5
0.05,0.13,0.21,0.36,0.2,0.12,0.08,1067,0.18,0.05,1000,1,53,175.875
0.05,0.14,0.23,0.33,0.19,0.1,0.08,1146,0.16,0.05,1000,1,46,163.375
0.05,0.14,0.22,0.4,0.22,0.11,0.08,1043,0.18,0.05,1000,1,52,179.25
0.05,0.13,0.21,0.39,0.22,0.12,0.09,1026,0.19,0.05,1000,1,55,185.0
0.04,0.12,0.19,0.4,0.23,0.13,0.09,989,0.19,0.06,1000,1,63,192.0
0.04,0.12,0.2,0.4,0.21,0.13,0.09,980,0.19,0.06,1000,1,63,190.25
0.05,0.12,0.19,0.38,0.21,0.12,0.09,977,0.19,0.06,1000,1,60,186.0
0.04,0.12,0.19,0.37,0.22,0.12,0.1,964,0.19,0.06,1000,1,62,187.75
0.04,0.13,0.21,0.39,0.22,0.13,0.1,943,0.19,0.06,1000,1,62,191.625
0.04,0.13,0.19,0.42,0.23,0.14,0.1,892,0.2,0.07,1000,1,67,203.75
0.04,0.1,0.18,0.44,0.26,0.15,0.1,862,0.21,0.08,1000,1,81,214.0
0.05,0.11,0.19,0.46,0.27,0.15,0.11,869,0.22,0.08,1000,1,80,218.625
0.04,0.13,0.21,0.46,0.29,0.16,0.11,861,0.22,0.07,1000,1,74,224.75
0.05,0.12,0.19,0.42,0.27,0.16,0.11,901,0.22,0.06,1000,1,64,217.125
0.05,0.13,0.22,0.41,0.26,0.16,0.11,921,0.21,0.06,1000,1,60,209.875
0.04,0.12,0.2,0.4,0.26,0.15,0.1,926,0.2,0.06,1000,1,64,204.875
0.06,0.13,0.21,0.43,0.25,0.13,0.09,923,0.2,0.07,1000,1,67,199.125
0.05,0.14,0.2,0.41,0.24,0.14,0.09,947,0.2,0.07,1000,1,66,196.875
0.04,0.1,0.17,0.44,0.25,0.15,0.1,885,0.21,0.08,1000,1,77,212.0
0.05,0.13,0.19,0.43,0.25,0.15,0.11,939,0.21,0.07,1000,1,71,208.25
0.05,0.12,0.19,0.41,0.23,0.14,0.1,960,0.2,0.07,1000,1,70,202.25
0.05,0.14,0.2,0.39,0.22,0.13,0.09,1053,0.19,0.06,1000,1,59,186.875
0.04,0.11,0.17,0.4,0.21,0.11,0.08,1091,0.18,0.06,1000,1,61,180.0
0.04,0.11,0.18,0.39,0.2,0.1,0.08,1125,0.17,0.07,1000,1,66,173.625
0.05,0.11,0.18,0.4,0.21,0.11,0.08,1105,0.18,0.06,1000,1,64,181.0
0.04,0.12,0.19,0.42,0.23,0.12,0.08,1061,0.19,0.07,1000,1,74,188.75
0.04,0.12,0.19,0.44,0.25,0.12,0.08,1052,0.19,0.07,1000,1,74,194.375
0.05,0.14,0.22,0.41,0.23,0.13,0.08,1119,0.19,0.06,1000,1,61,187.125
0.05,0.12,0.21,0.41,0.25,0.13,0.08,1006,0.19,0.07,1000,1,67,192.125
0.05,0.13,0.2,0.38,0.2,0.12,0.08,930,0.18,0.06,1000,1,57,176.625
0.05,0.14,0.23,0.36,0.21,0.11,0.08,841,0.17,0.05,1000,1,45,173.25
0.05,0.13,0.22,0.36,0.19,0.1,0.08,998,0.16,0.05,1000,1,48,163.5
0.06,0.13,0.2,0.38,0.21,0.11,0.08,1059,0.18,0.06,1000,1,60,177.25
0.04,0.13,0.21,0.36,0.21,0.11,0.07,1188,0.17,0.05,1000,1,54,169.125
0.05,0.11,0.17,0.4,0.21,0.13,0.08,1109,0.19,0.06,1000,1,63,185.5
0.09,0.21,0.35,0.11,0.04,0.02,0.01,620,0.05,0.02,1000,1,17,48.3125
0.05,0.11,0.18,0.44,0.26,0.15,0.1,908,0.21,0.07,1000,1,71,210.875
0.04,0.12,0.21,0.44,0.27,0.15,0.1,910,0.21,0.07,1000,1,68,212.625
0.04,0.11,0.18,0.43,0.26,0.15,0.11,911,0.21,0.07,1000,1,74,213.125
0.04,0.1,0.17,0.41,0.23,0.15,0.09,932,0.2,0.07,1000,1,69,202.125
0.04,0.11,0.19,0.4,0.25,0.14,0.09,935,0.2,0.06,1000,1,57,198.875
0.05,0.13,0.21,0.34,0.2,0.11,0.08,1052,0.17,0.05,1000,1,48,171.5
0.04,0.12,0.19,0.38,0.2,0.11,0.08,976,0.18,0.06,1000,1,62,179.75
0.06,0.13,0.21,0.33,0.18,0.11,0.08,1058,0.16,0.05,1000,1,48,163.0
0.04,0.11,0.19,0.37,0.19,0.11,0.08,979,0.18,0.06,1000,1,62,176.875
0.05,0.14,0.23,0.34,0.18,0.11,0.08,1114,0.16,0.05,1000,1,45,162.5
0.04,0.1,0.2,0.42,0.2,0.12,0.09,976,0.19,0.07,1000,1,65,187.375
0.04,0.12,0.2,0.44,0.23,0.13,0.08,970,0.19,0.07,1000,1,71,193.25
0.04,0.11,0.18,0.44,0.23,0.13,0.08,928,0.2,0.08,1000,1,77,196.625
0.05,0.13,0.2,0.4,0.23,0.12,0.08,973,0.19,0.06,1000,1,62,186.375
0.05,0.13,0.22,0.42,0.23,0.13,0.09,907,0.2,0.07,1000,1,67,195.125
0.05,0.13,0.2,0.39,0.22,0.13,0.09,935,0.19,0.06,1000,1,63,190.875
0.05,0.13,0.22,0.35,0.21,0.12,0.09,976,0.18,0.05,1000,1,55,180.75
0.05,0.13,0.2,0.37,0.21,0.13,0.09,895,0.19,0.06,1000,1,58,188.5
0.05,0.14,0.25,0.34,0.2,0.12,0.09,936,0.17,0.04,1000,1,38,174.375
0.04,0.15,0.23,0.36,0.21,0.14,0.1,824,0.19,0.04,1000,1,43,190.75
0.06,0.13,0.21,0.43,0.25,0.16,0.13,681,0.22,0.07,1000,1,68,221.75
0.04,0.11,0.19,0.44,0.26,0.18,0.14,632,0.23,0.07,1000,1,71,232.375
0.05,0.13,0.23,0.42,0.25,0.17,0.15,638,0.23,0.06,1000,1,64,226.625
0.03,0.09,0.16,0.5,0.3,0.22,0.19,521,0.28,0.1,1000,1,98,277.5
0.05,0.09,0.17,0.48,0.3,0.24,0.21,508,0.29,0.09,1000,1,90,287.25
0.04,0.1,0.18,0.5,0.34,0.26,0.22,473,0.31,0.11,1000,1,106,310.25
0.03,0.09,0.16,0.54,0.36,0.27,0.21,477,0.32,0.12,1000,1,122,318.5
0.02,0.07,0.12,0.55,0.34,0.25,0.21,480,0.31,0.12,1000,1,120,309.25
0.04,0.09,0.12,0.53,0.33,0.25,0.2,481,0.31,0.11,1000,1,115,306.5
0.03,0.08,0.17,0.47,0.29,0.21,0.17,565,0.26,0.08,1000,1,83,263.25
0.04,0.1,0.16,0.5,0.31,0.21,0.18,555,0.27,0.1,1000,1,101,273.5
0.04,0.09,0.13,0.54,0.34,0.24,0.19,512,0.3,0.12,1000,1,122,300.0
0.01,0.06,0.12,0.55,0.37,0.26,0.2,512,0.31,0.13,1000,1,129,311.25
0.04,0.1,0.16,0.54,0.35,0.26,0.19,529,0.31,0.13,1000,1,127,308.0
0.03,0.09,0.14,0.52,0.35,0.25,0.21,544,0.31,0.11,1000,1,110,307.5
0.02,0.08,0.12,0.59,0.37,0.26,0.21,514,0.33,0.15,1000,1,151,325.75
0.03,0.07,0.13,0.53,0.34,0.24,0.18,595,0.29,0.11,1000,1,113,292.5
0.03,0.08,0.14,0.5,0.34,0.24,0.19,598,0.29,0.1,1000,1,102,291.75
0.05,0.19,0.3,0.24,0.11,0.07,0.05,486,0.11,0.02,1000,1,24,113.5
0.04,0.1,0.14,0.49,0.33,0.23,0.18,637,0.28,0.1,1000,1,98,283.0
0.03,0.08,0.13,0.53,0.34,0.24,0.17,639,0.29,0.11,1000,1,111,289.75
0.03,0.08,0.13,0.51,0.33,0.22,0.16,668,0.28,0.11,1000,1,110,277.0
0.02,0.07,0.11,0.57,0.35,0.24,0.18,618,0.3,0.14,1000,1,138,298.75
0.03,0.06,0.1,0.5,0.31,0.23,0.17,652,0.28,0.1,1000,1,98,282.5
0.02,0.06,0.1,0.5,0.32,0.22,0.17,634,0.28,0.1,1000,1,101,279.75
0.01,0.07,0.12,0.5,0.32,0.23,0.17,625,0.28,0.1,1000,1,99,281.25
0.02,0.07,0.11,0.48,0.33,0.23,0.17,602,0.28,0.09,1000,1,90,281.0
0.02,0.07,0.13,0.5,0.34,0.24,0.19,564,0.3,0.1,1000,1,99,297.25
0.03,0.09,0.14,0.53,0.36,0.25,0.18,556,0.3,0.12,1000,1,120,301.25
0.02,0.06,0.12,0.52,0.34,0.24,0.19,543,0.3,0.1,1000,1,104,296.5
0.03,0.08,0.14,0.53,0.35,0.25,0.2,502,0.31,0.11,1000,1,112,307.0
0.04,0.08,0.1,0.5,0.34,0.24,0.18,506,0.29,0.1,1000,1,100,294.5
0.03,0.08,0.13,0.52,0.33,0.22,0.17,548,0.29,0.1,1000,1,104,285.75
0.02,0.08,0.14,0.46,0.29,0.2,0.16,635,0.26,0.08,1000,1,83,259.5
0.04,0.09,0.13,0.45,0.3,0.22,0.18,643,0.27,0.09,1000,1,85,271.0
0.03,0.07,0.12,0.43,0.28,0.2,0.16,697,0.25,0.07,1000,1,74,252.875
0.04,0.1,0.17,0.44,0.28,0.18,0.15,731,0.24,0.08,1000,1,76,240.75
0.03,0.09,0.16,0.48,0.27,0.18,0.13,727,0.24,0.09,1000,1,93,239.75
0.05,0.1,0.16,0.51,0.28,0.17,0.13,714,0.24,0.1,1000,1,103,241.5
0.03,0.08,0.13,0.49,0.27,0.17,0.11,729,0.23,0.09,1000,1,91,233.125
0.04,0.09,0.15,0.52,0.29,0.17,0.12,712,0.24,0.11,1000,1,108,238.75
0.02,0.07,0.13,0.52,0.31,0.18,0.13,683,0.25,0.11,1000,1,112,250.375
0.03,0.08,0.15,0.48,0.3,0.18,0.13,690,0.25,0.1,1000,1,96,246.75
0.02,0.06,0.13,0.5,0.31,0.19,0.14,662,0.26,0.1,1000,1,99,257.0
0.02,0.08,0.14,0.48,0.3,0.2,0.15,679,0.26,0.09,1000,1,91,258.0
0.03,0.09,0.14,0.46,0.27,0.19,0.14,731,0.24,0.08,1000,1,82,244.625
0.03,0.08,0.12,0.5,0.28,0.2,0.16,704,0.26,0.1,1000,1,98,259.5
0.03,0.09,0.16,0.48,0.3,0.2,0.15,724,0.26,0.09,1000,1,90,255.75
0.04,0.11,0.16,0.48,0.29,0.19,0.14,729,0.25,0.09,1000,1,90,249.375
0.04,0.09,0.15,0.48,0.3,0.2,0.15,696,0.26,0.09,1000,1,91,258.25
0.05,0.12,0.19,0.46,0.28,0.19,0.14,728,0.24,0.08,1000,1,81,241.125
0.05,0.13,0.2,0.42,0.25,0.16,0.11,814,0.21,0.07,1000,1,70,214.75
0.05,0.13,0.2,0.41,0.23,0.14,0.1,868,0.2,0.07,1000,1,65,199.875
0.03,0.1,0.18,0.42,0.25,0.16,0.1,833,0.21,0.07,1000,1,73,211.875
0.05,0.11,0.17,0.47,0.26,0.17,0.12,830,0.23,0.09,1000,1,87,226.75
0.02,0.08,0.15,0.45,0.27,0.17,0.12,868,0.23,0.08,1000,1,77,230.5
0.04,0.1,0.16,0.43,0.28,0.19,0.13,876,0.24,0.07,1000,1,74,235.125
0.03,0.09,0.16,0.46,0.28,0.18,0.13,884,0.24,0.08,1000,1,83,240.125
0.07,0.2,0.35,0.13,0.04,0.01,0.01,644,0.05,0.02,1000,1,18,52.3125
0.03,0.09,0.16,0.46,0.3,0.19,0.13,843,0.24,0.08,1000,1,83,244.0
0.02,0.08,0.15,0.47,0.28,0.19,0.14,806,0.25,0.09,1000,1,88,246.25
0.03,0.09,0.14,0.44,0.25,0.16,0.12,838,0.22,0.08,1000,1,80,222.875
0.04,0.11,0.18,0.38,0.2,0.13,0.09,939,0.19,0.06,1000,1,57,187.0
0.06,0.14,0.21,0.37,0.21,0.12,0.08,981,0.18,0.05,1000,1,49,178.5
0.05,0.13,0.21,0.37,0.23,0.15,0.1,980,0.2,0.05,1000,1,49,195.875
0.04,0.11,0.19,0.42,0.26,0.18,0.13,899,0.22,0.07,1000,1,67,224.375
0.04,0.09,0.16,0.44,0.29,0.19,0.14,821,0.25,0.08,1000,1,76,246.875
0.03,0.1,0.17,0.46,0.29,0.19,0.14,828,0.24,0.08,1000,1,79,241.375
0.05,0.13,0.19,0.46,0.27,0.17,0.12,866,0.23,0.08,1000,1,80,228.625
0.06,0.11,0.18,0.43,0.26,0.18,0.12,917,0.22,0.07,1000,1,68,220.875
0.05,0.12,0.18,0.45,0.27,0.17,0.12,893,0.23,0.08,1000,1,78,228.125
0.05,0.15,0.24,0.41,0.26,0.16,0.11,931,0.21,0.06,1000,1,62,213.625
0.05,0.14,0.21,0.45,0.29,0.16,0.11,871,0.23,0.08,1000,1,75,227.0
0.04,0.09,0.16,0.46,0.29,0.18,0.13,807,0.24,0.09,1000,1,86,241.625
0.04,0.13,0.2,0.42,0.27,0.17,0.13,856,0.23,0.06,1000,1,64,227.0
0.04,0.11,0.18,0.42,0.27,0.19,0.13,830,0.23,0.07,1000,1,65,231.0
0.04,0.12,0.19,0.42,0.26,0.17,0.13,831,0.22,0.07,1000,1,67,221.5
0.05,0.12,0.19,0.39,0.23,0.15,0.13,839,0.21,0.06,1000,1,58,210.0
0.06,0.12,0.19,0.35,0.22,0.15,0.11,893,0.19,0.05,1000,1,47,191.875
0.05,0.14,0.23,0.38,0.22,0.14,0.12,910,0.2,0.05,1000,1,50,195.5
0.06,0.14,0.22,0.37,0.21,0.14,0.11,933,0.2,0.05,1000,1,53,197.125
0.05,0.13,0.23,0.36,0.21,0.14,0.11,1004,0.19,0.05,1000,1,47,189.25
0.05,0.13,0.2,0.36,0.22,0.14,0.1,979,0.2,0.06,1000,1,57,196.375
0.05,0.13,0.21,0.39,0.21,0.13,0.09,992,0.19,0.06,1000,1,62,189.25
0.04,0.12,0.2,0.42,0.22,0.14,0.1,956,0.2,0.07,1000,1,68,197.25
0.04,0.13,0.21,0.38,0.2,0.13,0.09,1026,0.18,0.06,1000,1,57,183.375
0.05,0.13,0.22,0.39,0.21,0.13,0.09,1006,0.18,0.05,1000,1,53,183.75
0.04,0.14,0.21,0.36,0.19,0.11,0.08,1053,0.17,0.05,1000,1,53,171.125
0.05,0.13,0.21,0.32,0.17,0.11,0.08,1102,0.16,0.05,1000,1,46,160.0
0.05,0.13,0.2,0.35,0.18,0.11,0.07,1063,0.16,0.05,1000,1,52,162.625
0.04,0.12,0.2,0.35,0.18,0.1,0.07,1050,0.16,0.05,1000,1,50,163.25
0.03,0.11,0.19,0.35,0.19,0.1,0.07,1032,0.17,0.05,1000,1,53,166.0
0.04,0.13,0.22,0.33,0.19,0.1,0.07,1078,0.16,0.04,1000,1,44,158.875
0.05,0.13,0.22,0.33,0.18,0.11,0.07,1073,0.16,0.05,1000,1,49,160.25
0.04,0.13,0.21,0.38,0.19,0.12,0.08,1001,0.17,0.06,1000,1,58,173.375
0.04,0.1,0.15,0.41,0.21,0.12,0.07,959,0.18,0.07,1000,1,65,179.875
0.04,0.11,0.18,0.37,0.21,0.12,0.08,960,0.18,0.06,1000,1,57,176.875
0.11,0.28,0.42,0.13,0.06,0.04,0.03,512,0.07,0.01,1000,1,13,67.5
0.05,0.15,0.24,0.37,0.21,0.15,0.11,793,0.19,0.04,1000,1,41,192.375
0.05,0.16,0.28,0.33,0.18,0.13,0.1,850,0.17,0.03,1000,1,33,171.375
0.06,0.18,0.28,0.32,0.19,0.12,0.09,809,0.17,0.04,1000,1,37,169.5
0.08,0.19,0.27,0.33,0.18,0.12,0.1,747,0.17,0.04,1000,1,36,170.25
0.07,0.16,0.28,0.3,0.19,0.13,0.1,727,0.17,0.03,1000,1,34,171.125
0.07,0.19,0.3,0.34,0.21,0.15,0.11,685,0.19,0.03,1000,1,33,187.875
0.08,0.19,0.29,0.3,0.19,0.13,0.1,721,0.17,0.04,1000,1,36,174.125
0.07,0.19,0.3,0.36,0.22,0.15,0.12,625,0.2,0.04,1000,1,37,196.0
0.07,0.18,0.29,0.29,0.19,0.12,0.1,704,0.17,0.03,1000,1,28,168.5
0.07,0.16,0.26,0.29,0.18,0.14,0.1,672,0.17,0.04,1000,1,35,172.125
0.04,0.14,0.22,0.36,0.21,0.14,0.11,616,0.2,0.06,1000,1,56,196.0
0.05,0.12,0.2,0.42,0.23,0.15,0.11,657,0.21,0.06,1000,1,63,209.125
0.05,0.12,0.18,0.42,0.26,0.17,0.13,677,0.23,0.07,1000,1,69,229.75
0.06,0.13,0.21,0.43,0.28,0.2,0.15,700,0.24,0.07,1000,1,68,242.625
0.04,0.12,0.16,0.48,0.3,0.21,0.16,659,0.26,0.09,1000,1,94,263.75
0.04,0.13,0.19,0.48,0.3,0.18,0.12,726,0.24,0.09,1000,1,88,240.875
0.04,0.1,0.17,0.48,0.3,0.19,0.14,715,0.25,0.09,1000,1,91,249.625
0.06,0.14,0.22,0.45,0.27,0.18,0.14,762,0.23,0.08,1000,1,76,234.5
0.06,0.12,0.19,0.43,0.28,0.18,0.13,747,0.23,0.08,1000,1,80,232.375
0.06,0.13,0.21,0.41,0.25,0.16,0.12,775,0.21,0.06,1000,1,60,213.25
0.07,0.15,0.25,0.36,0.23,0.13,0.1,837,0.19,0.05,1000,1,48,189.25
0.07,0.16,0.25,0.35,0.21,0.12,0.09,869,0.18,0.04,1000,1,40,179.25
0.06,0.16,0.24,0.37,0.22,0.14,0.11,819,0.2,0.05,1000,1,49,196.5
0.05,0.12,0.22,0.42,0.28,0.18,0.14,739,0.23,0.07,1000,1,73,234.0
0.04,0.12,0.17,0.48,0.31,0.2,0.15,694,0.26,0.09,1000,1,95,257.75
0.05,0.14,0.21,0.43,0.28,0.17,0.12,779,0.23,0.07,1000,1,70,229.25
0.06,0.13,0.2,0.4,0.26,0.15,0.11,823,0.21,0.07,1000,1,67,212.75
0.06,0.15,0.25,0.35,0.21,0.13,0.1,961,0.18,0.05,1000,1,46,182.375
0.05,0.14,0.23,0.37,0.21,0.13,0.1,996,0.19,0.05,1000,1,45,185.125
0.07,0.16,0.26,0.34,0.2,0.12,0.09,1077,0.17,0.04,1000,1,43,173.625
0.05,0.13,0.21,0.38,0.21,0.12,0.08,1051,0.18,0.06,1000,1,60,178.0
0.05,0.13,0.21,0.39,0.21,0.11,0.08,1080,0.18,0.06,1000,1,60,175.375
0.04,0.13,0.23,0.31,0.16,0.09,0.06,1295,0.14,0.04,1000,1,43,144.125
0.05,0.13,0.22,0.33,0.15,0.08,0.06,1324,0.14,0.04,1000,1,42,140.875
0.05,0.12,0.2,0.36,0.15,0.08,0.06,1236,0.15,0.06,1000,1,57,148.75
0.04,0.12,0.2,0.37,0.15,0.09,0.06,1195,0.15,0.06,1000,1,59,151.625
0.03,0.09,0.18,0.35,0.16,0.09,0.07,1210,0.15,0.06,1000,1,59,154.625
0.05,0.13,0.22,0.33,0.16,0.09,0.07,1228,0.15,0.05,1000,1,52,151.375
0.06,0.13,0.22,0.35,0.17,0.1,0.07,1177,0.16,0.06,1000,1,57,161.125
0.09,0.27,0.4,0.11,0.03,0.01,0.01,691,0.04,0.01,1000,1,13,43.28125
0.08,0.18,0.27,0.33,0.19,0.12,0.09,1113,0.17,0.04,1000,1,41,172.5
0.06,0.15,0.22,0.42,0.24,0.16,0.13,862,0.22,0.07,1000,1,66,217.5
0.05,0.12,0.19,0.41,0.24,0.16,0.13,830,0.22,0.07,1000,1,72,220.375
