<2,<5,<10,>10%,>25%,>50%,>75%,total_voxels,avg_filled,med_filled,max,min,median,mean
0.06,0.15,0.24,0.14,0.07,0.03,0.02,1011,0.07,0.01,3500,1,47,237.75
0.08,0.18,0.27,0.14,0.06,0.04,0.02,1057,0.07,0.01,3500,1,44,230.75
0.05,0.16,0.26,0.14,0.06,0.03,0.02,1118,0.06,0.01,3500,1,41,222.75
0.05,0.12,0.2,0.17,0.07,0.03,0.02,988,0.07,0.02,3500,1,68,255.375
0.06,0.14,0.22,0.16,0.07,0.03,0.02,1007,0.07,0.02,3500,1,59,250.375
0.04,0.12,0.21,0.17,0.07,0.03,0.02,995,0.07,0.02,3500,1,66,251.875
0.05,0.14,0.21,0.17,0.07,0.03,0.02,1003,0.07,0.02,3500,1,59,251.5
0.05,0.14,0.21,0.17,0.08,0.04,0.02,1005,0.07,0.02,3500,1,67,262.0
0.06,0.15,0.23,0.18,0.08,0.04,0.02,984,0.08,0.02,3500,1,61,267.75
0.05,0.14,0.21,0.17,0.08,0.03,0.02,1010,0.07,0.02,3500,1,58,260.75
0.06,0.16,0.23,0.18,0.08,0.03,0.02,1026,0.07,0.02,3500,1,56,256.0
0.11,0.27,0.43,0.02,0.01,0.0,0.0,735,0.01,0.0,3500,1,13,44.03125
0.07,0.16,0.23,0.15,0.06,0.03,0.01,981,0.06,0.01,3500,1,48,224.625
0.04,0.13,0.21,0.17,0.07,0.03,0.02,1033,0.07,0.02,3500,1,54,255.375
0.07,0.16,0.23,0.16,0.07,0.04,0.02,1028,0.07,0.02,3500,1,59,252.625
0.06,0.14,0.23,0.16,0.07,0.04,0.02,1030,0.07,0.01,3500,1,52,253.125
0.05,0.13,0.21,0.16,0.08,0.04,0.02,1053,0.07,0.02,3500,1,54,250.125
0.05,0.13,0.23,0.15,0.07,0.04,0.02,1135,0.07,0.01,3500,1,48,235.625
0.05,0.14,0.22,0.16,0.07,0.04,0.02,1043,0.07,0.01,3500,1,52,257.25
0.05,0.13,0.2,0.17,0.08,0.03,0.02,1015,0.07,0.02,3500,1,56,257.5
0.04,0.11,0.18,0.17,0.08,0.04,0.02,976,0.08,0.02,3500,1,64,269.0
0.04,0.12,0.2,0.17,0.08,0.04,0.02,966,0.08,0.02,3500,1,64,270.0
0.05,0.11,0.18,0.17,0.08,0.04,0.02,964,0.08,0.02,3500,1,61,267.75
0.03,0.12,0.19,0.16,0.09,0.05,0.02,964,0.08,0.02,3500,1,63,275.0
0.04,0.12,0.2,0.17,0.09,0.04,0.02,940,0.08,0.02,3500,1,64,281.0
0.05,0.12,0.19,0.19,0.09,0.05,0.02,897,0.08,0.02,3500,1,67,294.25
0.04,0.11,0.19,0.2,0.09,0.05,0.02,877,0.09,0.02,3500,1,78,301.0
0.05,0.12,0.19,0.2,0.09,0.04,0.03,886,0.09,0.02,3500,1,77,301.5
0.04,0.13,0.2,0.22,0.09,0.04,0.02,882,0.09,0.02,3500,1,72,307.75
0.05,0.12,0.19,0.22,0.09,0.04,0.02,907,0.09,0.02,3500,1,61,299.75
0.05,0.13,0.22,0.2,0.09,0.04,0.02,931,0.08,0.02,3500,1,59,290.0
0.03,0.12,0.19,0.2,0.08,0.04,0.02,936,0.08,0.02,3500,1,62,282.5
0.06,0.13,0.2,0.18,0.08,0.04,0.02,931,0.08,0.02,3500,1,63,276.25
0.05,0.13,0.2,0.17,0.08,0.04,0.02,957,0.08,0.02,3500,1,63,276.75
0.04,0.1,0.17,0.2,0.09,0.05,0.03,899,0.09,0.02,3500,1,74,305.75
0.05,0.13,0.19,0.2,0.09,0.04,0.02,935,0.08,0.02,3500,1,74,296.75
0.05,0.12,0.19,0.18,0.09,0.04,0.03,957,0.08,0.02,3500,1,70,290.25
0.05,0.13,0.19,0.15,0.08,0.04,0.02,1030,0.08,0.02,3500,1,59,262.75
0.04,0.1,0.16,0.15,0.07,0.04,0.02,1086,0.07,0.02,3500,1,61,243.375
0.04,0.11,0.18,0.15,0.07,0.03,0.02,1101,0.07,0.02,3500,1,67,245.75
0.05,0.12,0.18,0.16,0.07,0.03,0.02,1093,0.07,0.02,3500,1,65,252.75
0.04,0.12,0.19,0.17,0.07,0.03,0.02,1060,0.07,0.02,3500,1,74,253.875
0.04,0.12,0.19,0.18,0.07,0.03,0.02,1057,0.08,0.02,3500,1,74,264.75
0.05,0.14,0.22,0.17,0.06,0.03,0.02,1113,0.07,0.02,3500,1,61,248.25
0.05,0.13,0.21,0.18,0.06,0.03,0.02,1003,0.07,0.02,3500,1,67,258.75
0.05,0.13,0.2,0.15,0.06,0.03,0.02,948,0.07,0.02,3500,1,58,242.0
0.05,0.14,0.23,0.16,0.06,0.03,0.02,863,0.07,0.01,3500,1,48,246.25
0.05,0.13,0.22,0.14,0.06,0.03,0.02,1000,0.07,0.01,3500,1,49,230.625
0.05,0.12,0.2,0.16,0.06,0.03,0.02,1065,0.07,0.02,3500,1,60,248.75
0.04,0.13,0.21,0.15,0.06,0.03,0.02,1184,0.07,0.02,3500,1,54,235.625
0.05,0.1,0.17,0.17,0.07,0.03,0.02,1105,0.07,0.02,3500,1,62,251.375
0.09,0.21,0.34,0.02,0.01,0.0,0.0,630,0.01,0.0,3500,1,17,51.96875
0.04,0.11,0.18,0.2,0.08,0.04,0.02,922,0.08,0.02,3500,1,69,282.5
0.04,0.13,0.21,0.2,0.08,0.03,0.02,919,0.08,0.02,3500,1,66,283.25
0.04,0.11,0.17,0.2,0.09,0.03,0.02,911,0.08,0.02,3500,1,73,288.0
0.04,0.11,0.18,0.19,0.08,0.04,0.02,958,0.08,0.02,3500,1,68,281.0
0.04,0.12,0.19,0.18,0.08,0.04,0.02,960,0.08,0.02,3500,1,57,279.0
0.04,0.12,0.2,0.16,0.07,0.04,0.02,1062,0.07,0.01,3500,1,49,253.875
0.04,0.12,0.19,0.17,0.08,0.04,0.03,980,0.08,0.02,3500,1,62,276.75
0.06,0.13,0.21,0.14,0.07,0.04,0.02,1074,0.07,0.01,3500,1,48,242.875
0.05,0.11,0.19,0.15,0.08,0.04,0.02,993,0.07,0.02,3500,1,62,260.25
0.05,0.14,0.23,0.14,0.07,0.03,0.02,1120,0.07,0.01,3500,1,45,231.625
0.04,0.11,0.2,0.17,0.08,0.04,0.02,970,0.08,0.02,3500,1,69,265.75
0.04,0.12,0.2,0.17,0.07,0.03,0.02,968,0.07,0.02,3500,1,69,260.0
0.04,0.11,0.18,0.17,0.07,0.04,0.02,920,0.08,0.02,3500,1,79,270.25
0.05,0.12,0.19,0.17,0.07,0.04,0.02,966,0.07,0.02,3500,1,63,255.0
0.05,0.13,0.21,0.17,0.07,0.04,0.02,905,0.08,0.02,3500,1,70,275.75
0.05,0.13,0.21,0.18,0.08,0.04,0.03,928,0.08,0.02,3500,1,63,280.75
0.06,0.14,0.22,0.16,0.08,0.04,0.03,975,0.08,0.02,3500,1,54,265.75
0.05,0.13,0.2,0.17,0.08,0.05,0.03,887,0.08,0.02,3500,1,59,288.0
0.05,0.15,0.25,0.15,0.08,0.05,0.03,923,0.08,0.01,3500,1,38,271.25
0.04,0.15,0.24,0.18,0.11,0.06,0.04,811,0.1,0.01,3500,1,42,333.0
0.07,0.14,0.22,0.21,0.13,0.08,0.06,660,0.12,0.02,3500,1,58,403.75
0.05,0.13,0.2,0.21,0.13,0.08,0.05,629,0.12,0.02,3500,1,61,403.25
0.05,0.13,0.23,0.21,0.13,0.08,0.05,634,0.12,0.02,3500,1,56,404.75
0.02,0.09,0.16,0.25,0.16,0.1,0.06,534,0.14,0.03,3500,1,96,479.5
0.05,0.09,0.16,0.27,0.19,0.12,0.08,509,0.15,0.03,3500,1,91,525.5
0.04,0.1,0.18,0.29,0.19,0.12,0.08,487,0.16,0.03,3500,1,100,556.5
0.02,0.09,0.16,0.32,0.18,0.12,0.08,486,0.16,0.03,3500,1,120,548.5
0.02,0.08,0.12,0.3,0.2,0.12,0.08,481,0.16,0.04,3500,1,124,573.0
0.03,0.09,0.13,0.3,0.19,0.12,0.08,487,0.16,0.03,3500,1,120,562.0
0.02,0.09,0.17,0.26,0.16,0.1,0.07,564,0.14,0.02,3500,1,87,476.5
0.03,0.1,0.16,0.26,0.17,0.11,0.07,552,0.14,0.03,3500,1,103,498.25
0.04,0.09,0.14,0.28,0.16,0.11,0.08,535,0.15,0.03,3500,1,112,526.0
0.02,0.07,0.12,0.3,0.17,0.1,0.07,532,0.15,0.03,3500,1,117,520.0
0.05,0.11,0.17,0.3,0.17,0.09,0.07,551,0.15,0.03,3500,1,121,507.75
0.04,0.1,0.15,0.29,0.19,0.1,0.06,568,0.14,0.03,3500,1,104,506.75
0.02,0.09,0.14,0.3,0.19,0.1,0.07,515,0.15,0.04,3500,1,144,538.0
0.03,0.08,0.15,0.28,0.15,0.09,0.05,598,0.13,0.03,3500,1,99,453.25
0.03,0.09,0.16,0.26,0.17,0.08,0.06,601,0.13,0.02,3500,1,85,465.0
0.06,0.21,0.33,0.04,0.01,0.01,0.01,475,0.02,0.01,3500,1,21,86.75
0.04,0.1,0.14,0.3,0.17,0.09,0.05,608,0.14,0.03,3500,1,114,499.75
0.03,0.07,0.12,0.32,0.18,0.09,0.05,614,0.14,0.04,3500,1,127,499.25
0.03,0.07,0.12,0.3,0.17,0.08,0.05,644,0.14,0.03,3500,1,118,474.25
0.02,0.06,0.1,0.31,0.17,0.09,0.05,600,0.14,0.04,3500,1,143,501.25
0.03,0.07,0.11,0.26,0.15,0.07,0.05,656,0.12,0.03,3500,1,89,436.5
0.02,0.06,0.11,0.26,0.16,0.08,0.05,633,0.13,0.03,3500,1,98,456.0
0.01,0.07,0.12,0.26,0.16,0.08,0.05,631,0.13,0.03,3500,1,92,445.5
0.03,0.07,0.12,0.28,0.17,0.09,0.05,602,0.13,0.02,3500,1,85,466.25
0.03,0.07,0.12,0.3,0.2,0.11,0.07,556,0.16,0.03,3500,1,94,544.0
0.03,0.08,0.14,0.31,0.18,0.11,0.07,525,0.15,0.03,3500,1,111,534.5
0.03,0.07,0.13,0.28,0.18,0.11,0.06,536,0.15,0.03,3500,1,97,507.75
0.03,0.08,0.14,0.3,0.19,0.11,0.08,504,0.16,0.03,3500,1,103,548.0
0.03,0.08,0.11,0.29,0.16,0.1,0.08,505,0.15,0.03,3500,1,107,524.5
0.04,0.09,0.14,0.28,0.17,0.1,0.07,549,0.14,0.03,3500,1,103,498.25
0.02,0.08,0.14,0.25,0.15,0.08,0.05,626,0.12,0.02,3500,1,82,436.25
0.03,0.1,0.14,0.25,0.16,0.09,0.05,642,0.13,0.02,3500,1,81,443.25
0.03,0.07,0.12,0.24,0.14,0.08,0.04,703,0.12,0.02,3500,1,73,411.75
0.04,0.1,0.17,0.23,0.13,0.07,0.04,732,0.11,0.02,3500,1,74,387.75
0.03,0.1,0.17,0.23,0.12,0.06,0.04,730,0.11,0.03,3500,1,92,375.0
0.05,0.1,0.16,0.23,0.11,0.06,0.03,718,0.11,0.03,3500,1,103,372.25
0.04,0.09,0.14,0.22,0.11,0.06,0.03,729,0.1,0.03,3500,1,93,357.25
0.03,0.08,0.14,0.23,0.1,0.06,0.04,718,0.1,0.03,3500,1,108,362.0
0.02,0.08,0.13,0.24,0.11,0.06,0.04,689,0.11,0.03,3500,1,110,375.75
0.03,0.09,0.15,0.23,0.12,0.05,0.03,694,0.11,0.03,3500,1,98,371.0
0.02,0.06,0.12,0.25,0.13,0.06,0.03,686,0.11,0.03,3500,1,95,375.75
0.02,0.08,0.15,0.24,0.13,0.06,0.03,687,0.11,0.03,3500,1,90,374.25
0.03,0.09,0.13,0.24,0.12,0.05,0.03,733,0.1,0.02,3500,1,82,363.25
0.03,0.08,0.13,0.25,0.13,0.06,0.03,704,0.11,0.03,3500,1,99,382.25
0.03,0.09,0.16,0.25,0.14,0.06,0.03,719,0.11,0.03,3500,1,90,383.25
0.04,0.11,0.16,0.24,0.13,0.06,0.03,731,0.11,0.03,3500,1,94,379.75
0.04,0.09,0.15,0.24,0.13,0.06,0.03,697,0.11,0.03,3500,1,91,391.25
0.05,0.12,0.19,0.23,0.12,0.06,0.03,727,0.1,0.02,3500,1,81,365.5
0.05,0.13,0.21,0.21,0.1,0.05,0.03,817,0.09,0.02,3500,1,71,319.5
0.05,0.13,0.2,0.19,0.08,0.04,0.03,865,0.08,0.02,3500,1,63,291.0
0.03,0.1,0.17,0.21,0.09,0.04,0.03,832,0.09,0.02,3500,1,74,311.5
0.05,0.11,0.17,0.21,0.11,0.05,0.03,822,0.1,0.02,3500,1,84,337.75
0.02,0.08,0.15,0.22,0.11,0.06,0.04,843,0.1,0.02,3500,1,77,355.5
0.04,0.1,0.16,0.24,0.11,0.05,0.03,858,0.1,0.02,3500,1,73,353.75
0.03,0.09,0.16,0.24,0.11,0.05,0.03,854,0.1,0.02,3500,1,83,358.5
0.07,0.2,0.35,0.04,0.02,0.01,0.01,618,0.03,0.01,3500,1,18,102.25
0.03,0.08,0.15,0.24,0.12,0.05,0.03,825,0.1,0.03,3500,1,90,355.75
0.03,0.08,0.14,0.23,0.12,0.06,0.03,795,0.11,0.03,3500,1,92,370.0
0.03,0.09,0.14,0.2,0.11,0.06,0.04,829,0.1,0.02,3500,1,83,354.25
0.03,0.11,0.18,0.17,0.08,0.05,0.04,924,0.09,0.02,3500,1,61,300.25
0.05,0.13,0.21,0.16,0.08,0.04,0.03,971,0.08,0.01,3500,1,49,279.0
0.05,0.13,0.2,0.19,0.09,0.04,0.03,987,0.08,0.01,3500,1,49,296.0
0.05,0.11,0.19,0.22,0.11,0.05,0.03,910,0.09,0.02,3500,1,66,330.75
0.03,0.08,0.15,0.25,0.12,0.05,0.03,834,0.1,0.02,3500,1,75,355.0
0.03,0.09,0.15,0.23,0.11,0.05,0.03,825,0.1,0.02,3500,1,80,348.0
0.04,0.12,0.18,0.22,0.11,0.05,0.03,855,0.09,0.02,3500,1,80,327.25
0.05,0.11,0.18,0.21,0.1,0.04,0.03,904,0.09,0.02,3500,1,65,312.75
0.04,0.11,0.17,0.23,0.11,0.05,0.03,864,0.1,0.02,3500,1,78,336.25
0.04,0.15,0.23,0.21,0.1,0.04,0.03,928,0.09,0.02,3500,1,63,310.75
0.04,0.13,0.2,0.23,0.1,0.05,0.03,861,0.1,0.02,3500,1,80,336.0
0.04,0.09,0.17,0.24,0.11,0.05,0.03,810,0.1,0.02,3500,1,87,358.5
0.04,0.13,0.2,0.22,0.11,0.05,0.03,856,0.1,0.02,3500,1,66,334.5
0.04,0.1,0.17,0.23,0.11,0.05,0.03,844,0.09,0.02,3500,1,68,332.25
0.04,0.12,0.18,0.21,0.11,0.05,0.03,851,0.09,0.02,3500,1,68,321.5
0.05,0.12,0.18,0.2,0.11,0.05,0.03,855,0.09,0.02,3500,1,67,319.5
0.06,0.12,0.18,0.18,0.09,0.05,0.03,900,0.08,0.01,3500,1,51,287.75
0.05,0.14,0.23,0.17,0.1,0.06,0.04,895,0.09,0.01,3500,1,51,314.5
0.06,0.14,0.22,0.17,0.09,0.06,0.04,916,0.09,0.02,3500,1,53,315.5
0.05,0.13,0.24,0.16,0.09,0.05,0.03,1016,0.08,0.01,3500,1,43,280.0
0.05,0.13,0.2,0.19,0.09,0.04,0.02,980,0.08,0.02,3500,1,57,285.75
0.05,0.13,0.21,0.16,0.08,0.03,0.02,1007,0.07,0.02,3500,1,61,253.375
0.04,0.12,0.2,0.17,0.08,0.03,0.02,970,0.07,0.02,3500,1,67,259.75
0.04,0.13,0.21,0.16,0.07,0.03,0.02,1035,0.07,0.02,3500,1,57,247.125
0.05,0.14,0.23,0.16,0.07,0.04,0.02,1020,0.07,0.01,3500,1,52,249.5
0.04,0.13,0.2,0.15,0.07,0.04,0.02,1043,0.07,0.02,3500,1,53,245.875
0.05,0.13,0.21,0.15,0.07,0.04,0.02,1092,0.07,0.01,3500,1,46,237.75
0.05,0.13,0.2,0.13,0.06,0.03,0.02,1065,0.07,0.01,3500,1,50,229.5
0.04,0.12,0.2,0.13,0.06,0.03,0.02,1048,0.07,0.01,3500,1,49,229.125
0.03,0.11,0.19,0.14,0.07,0.04,0.02,1015,0.07,0.02,3500,1,54,238.125
0.04,0.14,0.23,0.13,0.06,0.03,0.02,1070,0.06,0.01,3500,1,44,224.75
0.05,0.14,0.22,0.13,0.06,0.03,0.02,1073,0.06,0.01,3500,1,49,219.5
0.04,0.13,0.21,0.15,0.06,0.03,0.02,980,0.07,0.02,3500,1,58,237.75
0.04,0.11,0.16,0.15,0.06,0.03,0.02,955,0.07,0.02,3500,1,63,242.0
0.04,0.11,0.18,0.15,0.06,0.03,0.02,950,0.07,0.02,3500,1,57,241.875
0.11,0.28,0.42,0.03,0.01,0.0,0.0,518,0.02,0.0,3500,1,13,60.09375
0.05,0.15,0.24,0.17,0.09,0.05,0.03,795,0.08,0.01,3500,1,42,292.75
0.06,0.16,0.28,0.15,0.08,0.04,0.03,864,0.08,0.01,3500,1,31,269.25
0.06,0.18,0.28,0.15,0.08,0.05,0.03,821,0.08,0.01,3500,1,37,268.5
0.08,0.19,0.27,0.15,0.08,0.05,0.03,764,0.08,0.01,3500,1,36,276.75
0.07,0.16,0.28,0.15,0.09,0.05,0.04,744,0.08,0.01,3500,1,34,286.5
0.06,0.19,0.3,0.18,0.1,0.06,0.04,648,0.09,0.01,3500,1,37,328.75
0.08,0.19,0.29,0.16,0.1,0.05,0.04,684,0.09,0.01,3500,1,37,301.5
0.07,0.19,0.31,0.18,0.1,0.07,0.05,621,0.09,0.01,3500,1,34,328.0
0.07,0.18,0.29,0.15,0.09,0.05,0.04,701,0.08,0.01,3500,1,27,285.25
0.06,0.16,0.27,0.16,0.09,0.06,0.04,680,0.08,0.01,3500,1,35,296.75
0.04,0.14,0.23,0.17,0.11,0.06,0.04,626,0.09,0.02,3500,1,55,326.75
0.05,0.13,0.21,0.18,0.11,0.06,0.04,665,0.1,0.02,3500,1,63,332.5
0.05,0.12,0.2,0.21,0.12,0.06,0.04,683,0.1,0.02,3500,1,69,351.5
0.06,0.13,0.21,0.22,0.13,0.06,0.04,701,0.1,0.02,3500,1,70,357.25
0.04,0.12,0.16,0.25,0.13,0.05,0.03,662,0.1,0.03,3500,1,94,363.0
0.04,0.13,0.19,0.23,0.1,0.05,0.02,728,0.09,0.03,3500,1,88,330.75
0.04,0.1,0.17,0.24,0.11,0.04,0.03,717,0.1,0.03,3500,1,92,337.25
0.06,0.14,0.21,0.22,0.12,0.05,0.03,751,0.1,0.02,3500,1,78,337.5
0.06,0.12,0.18,0.22,0.11,0.05,0.03,736,0.1,0.02,3500,1,83,344.0
0.06,0.13,0.21,0.19,0.1,0.05,0.03,792,0.09,0.02,3500,1,60,312.75
0.07,0.15,0.24,0.18,0.09,0.04,0.03,840,0.08,0.01,3500,1,48,285.25
0.07,0.16,0.25,0.16,0.08,0.04,0.03,869,0.08,0.01,3500,1,40,272.75
0.06,0.16,0.24,0.18,0.09,0.05,0.03,820,0.09,0.01,3500,1,49,299.75
0.05,0.12,0.22,0.23,0.12,0.05,0.04,729,0.1,0.02,3500,1,74,352.0
0.04,0.12,0.17,0.25,0.12,0.05,0.03,688,0.1,0.03,3500,1,96,359.5
0.05,0.13,0.19,0.22,0.1,0.05,0.03,791,0.09,0.02,3500,1,70,327.75
0.05,0.12,0.19,0.2,0.09,0.05,0.03,827,0.09,0.02,3500,1,65,312.75
0.05,0.14,0.24,0.18,0.08,0.05,0.03,966,0.08,0.01,3500,1,46,282.0
0.04,0.13,0.22,0.17,0.08,0.04,0.02,1000,0.08,0.01,3500,1,47,264.0
0.07,0.16,0.26,0.16,0.08,0.03,0.02,1078,0.07,0.01,3500,1,44,243.75
0.05,0.13,0.21,0.16,0.07,0.03,0.02,1051,0.07,0.02,3500,1,60,250.125
0.05,0.13,0.21,0.15,0.07,0.03,0.02,1081,0.07,0.02,3500,1,62,241.0
0.04,0.13,0.23,0.12,0.05,0.02,0.02,1300,0.06,0.01,3500,1,42,201.0
0.05,0.14,0.23,0.11,0.05,0.03,0.02,1316,0.06,0.01,3500,1,41,204.5
0.05,0.13,0.21,0.11,0.05,0.03,0.02,1229,0.06,0.02,3500,1,55,218.25
0.04,0.13,0.21,0.12,0.06,0.03,0.02,1168,0.06,0.02,3500,1,59,227.0
0.04,0.1,0.19,0.12,0.06,0.03,0.02,1195,0.06,0.02,3500,1,59,223.875
0.05,0.13,0.22,0.13,0.06,0.03,0.02,1224,0.06,0.01,3500,1,52,221.125
0.06,0.13,0.23,0.14,0.06,0.03,0.02,1174,0.07,0.02,3500,1,57,228.75
0.09,0.27,0.39,0.02,0.01,0.0,0.0,676,0.01,0.0,3500,1,13,51.53125
0.08,0.18,0.26,0.16,0.09,0.03,0.02,1082,0.07,0.01,3500,1,44,257.25
0.06,0.15,0.22,0.19,0.1,0.04,0.02,859,0.09,0.02,3500,1,65,303.5
0.05,0.13,0.19,0.19,0.11,0.05,0.03,839,0.09,0.02,3500,1,72,315.25
